date,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,date
1957-01-01,1.333619898157622,-0.20726975122354402,-0.6004145712172558,-0.7081285690123598,0.20749197252235102,1957-01-01
1957-02-01,0.5131974631444037,0.3006682742949281,-0.29505642995543013,-0.1109610754345708,0.37219105264371927,1957-02-01
1957-03-01,-0.29736958933153845,-0.1488686565247492,0.16360672533215181,0.08182036037275955,-0.1841087197172065,1957-03-01
1957-04-01,-0.33044535628391286,-0.08558991210574954,0.19401331144249612,0.09003828226728319,-0.16866478168164503,1957-04-01
1957-05-01,-0.4513012401693032,-0.3671586403508943,0.19446674901688582,0.16119481601186184,-0.3400668056606192,1957-05-01
1957-06-01,-1.0244018175006093,-0.21564830980115662,0.5526558225955576,0.3449402143299801,-0.48024716550136637,1957-06-01
1957-07-01,-0.7571261215043418,-0.0795955569849116,0.3776646661822795,0.31858443165388944,-0.25460828006871933,1957-07-01
1957-08-01,-0.1497446875670873,0.33010282656342393,0.167760752147716,0.007410678535400403,0.07500150648991712,1957-08-01
1957-09-01,-0.0362423262621566,0.07645618937611919,-0.007217845278912627,0.06754416393254818,0.06898582771853429,1957-09-01
1957-10-01,-0.07586012449822715,-0.2463299592327912,-0.014333058169873517,0.050296260640443256,-0.1368225744172318,1957-10-01
1957-11-01,1.8299351114733156,-0.11864546380639457,-0.9162874103286937,-0.8239390619286256,0.4401962243423706,1957-11-01
1957-12-01,3.1577842731952717,0.6091318571697124,-1.4330298750797512,-1.4492344287940009,1.1505124975180676,1957-12-01
1958-01-01,1.7306783194741087,-0.7544294748793137,-0.9359027030546354,-0.8081387579818261,0.10997733655719127,1958-01-01
1958-02-01,1.462310692143117,-1.5310561011681885,-1.1661189148049067,-0.3909754392955357,-0.21953636309054883,1958-02-01
1958-03-01,1.094290628207543,-0.2708389951746136,-0.46671161779170434,-0.6354075998946026,0.08613523810713691,1958-03-01
1958-04-01,1.8472355170344472,-1.0690522262419417,-1.1198742114516065,-0.7712505186448783,0.004969616355085619,1958-04-01
1958-05-01,0.43570865300235356,-0.4646893746207023,-0.12729827556178655,-0.40861582314426514,-0.26003811665377696,1958-05-01
1958-06-01,0.11872702945270115,-0.8785123350117804,-0.3683792725079902,0.1679971622400651,-0.2825151178108992,1958-06-01
1958-07-01,-2.913571394030966,1.2169012091814098,1.7508935027055728,1.145635462217793,-0.2734807235579307,1958-07-01
1958-08-01,-4.689542787156839,2.518388254192631,2.938832291176167,1.8002423473821516,-0.18772585564433739,1958-08-01
1958-09-01,-2.446265365322932,0.7456638998157995,1.247135439817238,1.1981684242714403,-0.21652689548215448,1958-09-01
1958-10-01,-0.4781816138755806,0.16300953897375411,0.18532848616573155,0.3060675749486008,-0.012058813965196223,1958-10-01
1958-11-01,0.4922415686566727,-0.05360162244759996,-0.27330709738402054,-0.1936300044880701,0.11743183505800214,1958-11-01
1958-12-01,-0.6839709042122932,0.07714648564089628,0.44883068094252365,0.17614133879854027,-0.22914428687198538,1958-12-01
1959-01-01,-0.8162450923614052,-0.28828263670629795,0.31729512740724786,0.4117449572837686,-0.35589641302667097,1959-01-01
1959-02-01,0.08818027798015766,0.4708544527171692,0.07119453477115996,-0.09325576258295142,0.22633708815911763,1959-02-01
1959-03-01,-0.13922346094806634,0.03640047271042097,0.08832163127207912,0.04120157012921909,-0.04116496312188037,1959-03-01
1959-04-01,-0.509111335644695,-0.1446157012006381,0.3486087784881569,0.08041956279124203,-0.27594878751775126,1959-04-01
1959-05-01,-1.0315671177819696,-0.052544852880031044,0.5495810960628954,0.3981416158720631,-0.3458661819345417,1959-05-01
1959-06-01,-0.5539326504910619,0.05962153874827782,0.039647472657463614,0.5512248133107054,0.027724981508663375,1959-06-01
1959-07-01,-0.4431800821764058,0.35267724591362837,0.4049344914265806,0.03477870594852654,-0.02325643396243575,1959-07-01
1959-08-01,0.021457180861263137,-0.026081497151295444,0.040924236717416775,-0.08611481193047545,-0.06626737197462361,1959-08-01
1959-09-01,-1.5240352539317157,0.2856245802833712,0.8967889508575821,0.5515659899635673,-0.35160972475478147,1959-09-01
1959-10-01,0.8275261294708288,0.01568267053278257,-0.42849091133809575,-0.3377191209130317,0.262157332687712,1959-10-01
1959-11-01,-0.03238643160420376,-0.01954491348035807,-0.05670181637619176,0.10105861991908605,0.022699987130827704,1959-11-01
1959-12-01,-0.963071063061078,0.05705105367581094,0.48081355803527387,0.4389447108853408,-0.2178408020578583,1959-12-01
1960-01-01,0.32001062260934837,-0.18498609197274082,-0.053258488832224206,-0.32091206302372133,-0.12600304033662602,1960-01-01
1960-02-01,1.1743303695482612,-0.0663887480957,-0.6926729387578395,-0.3841798497485331,0.3945462358501001,1960-02-01
1960-03-01,1.7902801120728045,-0.387993378155377,-0.9670115661447819,-0.7719564495947949,0.3081693270991051,1960-03-01
1960-04-01,0.06146403292236786,-0.03697775369498898,0.04170140624430972,-0.13222714040649033,-0.07608512109356771,1960-04-01
1960-05-01,-0.6441033448717048,0.03473241618522254,0.22702659781152473,0.42316649462462996,-0.04686894299390358,1960-05-01
1960-06-01,1.9739319503683739,-0.8693374984030197,-1.1892751144413989,-0.7873215067659818,0.13849498370611318,1960-06-01
1960-07-01,1.574709129478974,0.24689237416545912,-0.6051735003202491,-0.8630933468981601,0.4986437534210923,1960-07-01
1960-08-01,1.047380410618698,-0.2772280365939446,-0.5143121737030032,-0.5241149882540644,0.12416266726686598,1960-08-01
1960-09-01,-0.05430756733114072,0.2525429088420607,0.13018257504500652,-0.06074111077731559,0.05434162501613248,1960-09-01
1960-10-01,-0.4408424894698035,-0.3578309226947916,0.07385642079464629,0.31801944395811566,-0.2063340271146611,1960-10-01
1960-11-01,-0.20567031755162776,-0.03711982619519413,0.0696134024806658,0.12129600298172422,-0.07018719163360733,1960-11-01
1960-12-01,0.9103908697042313,-0.26734479741509654,-0.47700391556540667,-0.4218392887006222,0.1156612434558921,1960-12-01
1961-01-01,0.1741667308571955,-0.14965074175712342,-0.10414509648355005,-0.08012228358449944,-0.015767080742051322,1961-01-01
1961-02-01,-0.01583191950878348,0.39205510391446097,-0.012564182431211532,0.10829094145529065,0.2397014507154796,1961-02-01
1961-03-01,0.45407731161073706,-0.04249826053676586,-0.1519277407067244,-0.29513510487186434,0.07656178430032338,1961-03-01
1961-04-01,0.07672069374024351,-0.0868008555805665,0.046966334911843405,-0.1706591997839034,-0.13030848104552759,1961-04-01
1961-05-01,0.5294861898629311,0.13910464129620678,-0.1648951090072004,-0.33054366267386215,0.16665465917835862,1961-05-01
1961-06-01,-1.604529429817652,-0.10097497819395308,0.44970642809291655,1.1329081554754545,-0.26088642539884405,1961-06-01
1961-07-01,0.14876501220284938,-0.43476874048329367,-0.14189922912189537,-0.06026059321758142,-0.15745020393100306,1961-07-01
1961-08-01,-0.6933867015687478,0.015292320720917798,0.3469143291433774,0.2943240575015431,-0.2280960287111626,1961-08-01
1961-09-01,0.3136726717709056,0.11714612657661952,-0.15432526212509878,-0.11862251786828579,0.15307185709294252,1961-09-01
1961-10-01,0.4874185988325879,0.10906747399462755,-0.1361789388651379,-0.32789269978613383,0.13107979694699418,1961-10-01
1961-11-01,0.005895648009807971,-0.038814039758607595,0.03795715842977306,-0.05805771044979318,-0.0354024714358809,1961-11-01
1961-12-01,-0.5316503378870074,-0.05547762779233169,0.31805298859433423,0.14481502650660943,-0.25653848878125973,1961-12-01
1962-01-01,-0.1456048051846869,0.1304612984212386,0.12515680033144344,0.023473586533264285,0.003638616982283564,1962-01-01
1962-02-01,0.313253611934595,0.0644605876459036,-0.09132705031035332,-0.2031751732460016,0.09692721633475593,1962-02-01
1962-03-01,1.0989906500282518,-0.17086113115340074,-0.4746862599243683,-0.613729388612772,0.14077008162677168,1962-03-01
1962-04-01,0.5378446303809253,0.0339349594249329,-0.30249351312631667,-0.18329095168039386,0.20491698631625405,1962-04-01
1962-05-01,-0.14073608388768835,-0.0388521776342758,0.08220714587890593,0.048221232557950244,-0.0384806989786192,1962-05-01
1962-06-01,0.04862171191113143,-0.08978462371754423,0.040395692528221026,-0.13139604392582566,-0.12105012912624769,1962-06-01
1962-07-01,-0.9396257045995143,0.28188623111288214,0.4498607059574167,0.4868813841201588,-0.09926742956269131,1962-07-01
1962-08-01,0.5626560858581153,-0.12241773323149757,-0.1557037811865162,-0.4253770689432645,0.014245430565953631,1962-08-01
1962-09-01,0.2952805858240999,-0.31933371291621754,-0.21510626266196964,-0.10371715510866913,-0.05356811226359299,1962-09-01
1962-10-01,0.4550923716169453,-0.08123742255806911,-0.22566564037893944,-0.21415366028015045,0.08991669866549215,1962-10-01
1962-11-01,0.04051210968791853,0.08394566615325202,-0.0825859140958248,0.05699637834381847,0.0311738500733586,1962-11-01
1962-12-01,0.288151059575981,0.13019505609919202,-0.13758925507687572,-0.10489324165655485,0.1687473203626922,1962-12-01
1963-01-01,0.033016286650103574,0.08621413358706922,-0.07038507282680086,0.07707236109050564,0.11990201493732651,1963-01-01
1963-02-01,-0.17685504822873727,-0.3294848552747516,0.12104012922039221,-0.020237189969632512,-0.2406257348123116,1963-02-01
1963-03-01,-0.018052156128876784,-0.012965439273940657,0.0010643870285892815,0.016426616737795878,-0.004034330307127732,1963-03-01
1963-04-01,-0.2929895401489443,0.0476235970150814,0.11862179379185563,0.16960308539501012,-0.04663926602837351,1963-04-01
1963-05-01,0.12041308683868308,0.09187014319191233,-0.13343128012298164,0.05307896922732448,0.12103655694616383,1963-05-01
1963-06-01,-0.3414411198811681,-0.02240228697766705,0.1748017299244494,0.14487662482252284,-0.09482695469608109,1963-06-01
1963-07-01,-0.555423682182207,0.4677945409744911,0.350683326998231,0.2408685994204515,0.06977705527851044,1963-07-01
1963-08-01,0.06088432364948662,0.10544715642749318,-0.02037929042302787,-0.01606260428632512,0.08301989797382532,1963-08-01
1963-09-01,-0.2672408099888088,-0.13879345399339096,0.15437312336547834,0.06190154905208849,-0.17816025088924933,1963-09-01
1963-10-01,-0.1100129466823595,0.051537630183573775,0.08098587273261114,0.017044465328200264,-0.04681248910607103,1963-10-01
1963-11-01,-0.17631543162308197,0.12401189902679045,0.06940145097385837,0.12398753824919741,0.03305147778516526,1963-11-01
1963-12-01,-0.10912982211203477,0.06930122636990353,0.038227251413972374,0.08070237272429878,0.01718043891357589,1963-12-01
1964-01-01,-0.053795988002289755,-0.14737170158446689,0.0008243575080945105,0.02438463933801653,-0.09761676806500108,1964-01-01
1964-02-01,0.22629001723353626,0.009779834414646612,-0.07951401579461193,-0.14111514681511972,0.042009974281946645,1964-02-01
1964-03-01,-0.445929567639215,0.023174704043684234,0.20924383098102578,0.2190133996672083,-0.09570832320930175,1964-03-01
1964-04-01,0.013893074536166318,-0.04549398128648241,-0.036068554774663426,0.018741809698147763,-0.01479344552438966,1964-04-01
1964-05-01,0.4492774471180778,-0.04718273923852456,-0.145505751171622,-0.31206140454265696,0.023895232521685097,1964-05-01
1964-06-01,0.2179545319527454,0.022322496197471613,-0.10071585850344858,-0.10029079035447935,0.07341829158725606,1964-06-01
1964-07-01,0.21169816702374575,-0.2748642586305667,-0.09343466486117641,-0.1535100825174166,-0.08296886451013018,1964-07-01
1964-08-01,0.03561911709248865,-0.006206558055351925,-0.013171054272348184,-0.01733604707146667,0.021981743728664713,1964-08-01
1964-09-01,-0.1571219009142347,0.1268283498811274,0.06411759721011778,0.10815299071992224,0.02835968112676232,1964-09-01
1964-10-01,0.08386604545895696,0.0331651981053132,-0.04370101354746792,-0.02992965054468312,0.03782376441656866,1964-10-01
1964-11-01,0.12965034728341812,0.1523324914738255,-0.07334486785561746,-0.01925198610762233,0.12261924750267697,1964-11-01
1964-12-01,-0.1753098258145678,0.07784566817096936,0.13359012779535784,0.03779597094967317,-0.019652423326790576,1964-12-01
1965-01-01,0.1665067275024342,-0.1928299716057223,-0.08745275811427392,-0.09883010183803613,-0.043052865371439264,1965-01-01
1965-02-01,-0.1522717659495241,0.06360427423665707,0.08496183495360622,0.07161646126194485,0.002272663786169499,1965-02-01
1965-03-01,-0.0009584864363829832,0.031704894795905075,-0.03256810080582741,0.04214583612718688,0.018757716523162538,1965-03-01
1965-04-01,0.12375465201803723,-0.04452230115765116,-0.07808631651444341,-0.03975000712425301,0.028275004095569614,1965-04-01
1965-05-01,0.08131623713177087,-0.06310793140615759,-0.02967000624198508,-0.06220538948104625,-0.02354707246399917,1965-05-01
1965-06-01,0.14449378907122248,-0.0987695537990162,-0.07253507559156062,-0.07876138556390563,-0.006159331484693503,1965-06-01
1965-07-01,0.09322846474808306,-0.024548761031652683,-0.07686115897932604,-0.007258730443585927,0.03212273826585491,1965-07-01
1965-08-01,-0.22590850291442685,0.014446935980768412,0.13003036966885956,0.07633788823609919,-0.07966784845744473,1965-08-01
1965-09-01,-0.24473474115864083,0.0960876130855597,0.14883594017812068,0.08955758336287047,-0.03923396008522973,1965-09-01
1965-10-01,-0.3163098462195817,-0.015320837467762976,0.1509820645587954,0.14639583234466425,-0.0868838826149786,1965-10-01
1965-11-01,-0.42796497191927,-0.14337761377243313,0.17911734448682293,0.20181777694070657,-0.18854505668169802,1965-11-01
1965-12-01,-1.138015528287007,0.11873451056082941,0.5169230423677794,0.5835247891649615,-0.22755086722593995,1965-12-01
1966-01-01,-0.2837151460522405,0.14612254192500132,0.07435440752142508,0.2588818560520932,0.12572241302114598,1966-01-01
1966-02-01,-0.5664982072930498,-0.3442190597448665,0.35834864047611986,0.06629009838564746,-0.4840190541373826,1966-02-01
1966-03-01,0.11649833032446548,-0.02210225196730952,0.06089811500933477,-0.217794412605064,-0.10159418237788866,1966-03-01
1966-04-01,0.48476624697801346,0.09811358241206773,-0.28150026384699733,-0.1376505909243754,0.2421017460446243,1966-04-01
1966-05-01,-0.16306184809999047,-0.04970329224709929,0.0002885462241907124,0.16078451750192257,-0.03407277190577984,1966-05-01
1966-06-01,-0.13138553146800003,-0.057951018161868165,0.0375941582432613,0.08906177416667033,-0.027049982191002693,1966-06-01
1966-07-01,-0.7901236730267696,-0.1607881078644963,0.43272961050786657,0.25801808523793374,-0.3747383780589902,1966-07-01
1966-08-01,-1.1724348329454932,0.03796333406119084,0.48831053397324403,0.6428527332049857,-0.24754746466798302,1966-08-01
1966-09-01,-0.10744341135214558,0.37668172752534657,0.0903938128943177,0.07174542414761355,0.16169979867051912,1966-09-01
1966-10-01,0.9388972595559696,0.01476201131542897,-0.4133828546307304,-0.47247329348458683,0.2586692923426182,1966-10-01
1966-11-01,-0.26025463455003506,-0.33368292229839286,0.15503076594449605,0.009162901133485502,-0.31787779154089,1966-11-01
1966-12-01,1.3966179690890292,0.1606293271222842,-0.7386267804837467,-0.525461643266411,0.5285915885077266,1966-12-01
1967-01-01,1.4813735958921799,-0.10501882552433453,-0.7359500945879293,-0.6584580479866227,0.40913734469441326,1967-01-01
1967-02-01,-0.003690923447371685,-0.190048253971775,0.02046898633507396,-0.05591624350095462,-0.1160624907255728,1967-02-01
1967-03-01,0.9544714056814173,-0.31417356110010497,-0.4672803343613811,-0.49581736142976984,0.05996184423774063,1967-03-01
1967-04-01,0.2975211923289675,-0.4683449704872457,-0.17300872110257634,-0.19728254560965164,-0.20196223403913474,1967-04-01
1967-05-01,-0.9204647955113947,-0.48358559177725025,0.3832140986896259,0.39369091469151407,-0.5396039046152544,1967-05-01
1967-06-01,-1.0179820848840515,0.13493325256828143,0.5184075739217937,0.46342728517946385,-0.2003563119175324,1967-06-01
1967-07-01,-0.8957501399271462,0.45096831458510855,0.6835149077653024,0.195971458807256,-0.09160679621012274,1967-07-01
1967-08-01,-0.4109234576987929,-0.05495605383214873,0.19426133424903452,0.1663124238409449,-0.2008430457019942,1967-08-01
1967-09-01,-0.2729328564138939,0.0665155470009406,0.03026646276440791,0.2637657336448115,0.023358310996324176,1967-09-01
1967-10-01,-0.5210415518014715,-0.18439735416338646,0.32203418451727256,0.11379704364722026,-0.29972137954625483,1967-10-01
1967-11-01,-0.79625767508304,-0.17124804510862052,0.5093651505765354,0.163532024135049,-0.4392557631150011,1967-11-01
1967-12-01,0.1201652765693209,0.1677903533577598,-0.03254043135459338,-0.05303450306743272,0.1214464165776203,1967-12-01
1968-01-01,0.8049067380331443,-0.054922155643534545,-0.46582275467481576,-0.28557593718505,0.22681167273388106,1968-01-01
1968-02-01,-0.06947500005119418,-0.10471051565749005,-0.0381220976990414,0.09945342743041445,-0.042765842443633656,1968-02-01
1968-03-01,-0.587718793321179,-0.11500559339707786,0.31164401277828596,0.20479325942131765,-0.2725598835408181,1968-03-01
1968-04-01,0.2489126582525593,0.2799106627190098,-0.06402355695758939,-0.12525565339443642,0.21621620059176644,1968-04-01
1968-05-01,-1.0950580220025878,0.0478397264403189,0.5457157850534188,0.4961009366452764,-0.26048131845755285,1968-05-01
1968-06-01,0.7519417065355615,0.03720446537102856,-0.2908679675803675,-0.4197777434108455,0.21128471697119772,1968-06-01
1968-07-01,1.0016077373262078,-0.028577333920658952,-0.5330698619640469,-0.3976719342647603,0.30598071529583004,1968-07-01
1968-08-01,0.5087742166589505,-0.14467912232462965,-0.30471431385995346,-0.18611093900678696,0.09464624393012835,1968-08-01
1968-09-01,0.06143460945488127,-0.05138593832344763,0.04089196148486527,-0.13278687447215387,-0.07993711854266218,1968-09-01
1968-10-01,-0.33609617035838024,-0.0591153669877463,0.19250498834820104,0.09103730728882395,-0.19419078900440467,1968-10-01
1968-11-01,-0.33148762725266245,-0.02059450488488548,0.2721894743391637,0.0091439531961052,-0.16737970502133673,1968-11-01
1968-12-01,-1.5441766912679005,-0.08879584579784107,0.613788291448921,0.8487871387918716,-0.4171922836977482,1968-12-01
1969-01-01,-0.17203361756080943,0.06756096663406054,0.07980889658401327,0.11278070870805192,0.053904511260583286,1969-01-01
1969-02-01,-0.2951182206077195,-0.16340452607462919,0.18219252444131623,0.043351368695454945,-0.23952560040852297,1969-02-01
1969-03-01,-0.12664958465260182,-0.2521610587475713,0.03699271378000344,0.03296587668930452,-0.19175141610841862,1969-03-01
1969-04-01,0.4648133990105003,0.07174640923820409,-0.23388650237011735,-0.18074950555308011,0.19877688487089354,1969-04-01
1969-05-01,-0.591153920067276,-0.1100648649518012,0.21245844786209062,0.3433735929690542,-0.17319359020571995,1969-05-01
1969-06-01,-0.9185984526922552,0.2686215351802311,0.6364799433618357,0.21545633661095348,-0.2694006022466486,1969-06-01
1969-07-01,-0.8813548436122213,0.27820590171639464,0.3903452993484513,0.49370965045016757,-0.08362796470550508,1969-07-01
1969-08-01,0.1552030320934732,-0.03825653431962485,-0.1027626996959575,0.008800607373837522,0.018040831748934418,1969-08-01
1969-09-01,-1.8539702266098719,-0.9376880416820773,0.5502364358496435,-0.05255911056731674,0.2690053522622075,1969-09-01
1969-10-01,0.5003719538359065,-0.011245219521936117,-0.1546226724107943,-0.07788519294401657,-0.13771171689282535,1969-10-01
1969-11-01,-0.04832839804395201,0.21442651488720818,0.14075139108909182,0.07139010211798563,-0.13508528463025432,1969-11-01
1969-12-01,-1.4663849079250069,-0.6940817953492148,0.5753051146748475,0.04477594897281507,-0.17561663752092932,1969-12-01
1970-01-01,-0.4472123625862512,-0.43804280166397414,0.02960024065396098,-0.026622133769980575,0.12956298598369817,1970-01-01
1970-02-01,1.4974706978525267,0.32580554205351125,-0.7858481928992639,-0.09041639916449759,0.3377422322029413,1970-02-01
1970-03-01,1.6857823608930365,0.06494679785128282,-0.46094462164909666,-0.495528595609521,-0.5301037506214473,1970-03-01
1970-04-01,-0.9719417453145507,-0.6100280780116235,0.30632325635153984,-0.07920809819950082,0.03928097424469533,1970-04-01
1970-05-01,-1.865618672892898,-0.3792701693264374,0.8130656366311673,-0.004648990940737709,0.10983238640634174,1970-05-01
1970-06-01,0.456495098487746,-0.023811766384470075,-0.2069578158580906,-0.05105082960667156,-0.09107343134525993,1970-06-01
1970-07-01,1.1844079482900383,0.17982911304032834,-0.627004439262106,0.012434409969029225,0.09596562225851892,1970-07-01
1970-08-01,0.1689813148803359,-0.1848690970565518,-0.01821708104036932,-0.13475339328352923,-0.17597321688962536,1970-08-01
1970-09-01,0.9390036947422014,0.09474416710986054,-0.26807770827552996,-0.27212009724985187,-0.18062159116456666,1970-09-01
1970-10-01,0.591217705713375,-0.13927258069153148,-0.2771437246838248,-0.14184459187766077,-0.1315718395548015,1970-10-01
1970-11-01,2.534629010470911,0.149941203067437,-1.0337522263694394,-0.2763845829158892,-0.4116646977049959,1970-11-01
1970-12-01,2.2211214559291474,0.4726480507250673,-0.8284309173297083,-0.10958852840842817,-0.36067655237420043,1970-12-01
1971-01-01,0.7719800336737368,-0.3372360804648601,-0.56902376985991,0.023984872012643165,0.010233236718406853,1971-01-01
1971-02-01,1.7096793553441847,-0.5561863018757562,-0.7111752942189015,-0.5109629611775218,-0.44951818201277544,1971-02-01
1971-03-01,2.4395041899437597,0.8364335051896045,-0.595213469222396,-0.4381579536950296,-0.4319829396223529,1971-03-01
1971-04-01,-2.633006687209899,0.18369121764933732,0.6199915823311132,0.9659820972867535,1.0662829963763438,1971-04-01
1971-05-01,-3.083157991060599,-0.3292912007711419,1.234056203012816,0.36309752201827744,0.3132774699558744,1971-05-01
1971-06-01,-1.1622735794768053,0.3439089826117417,0.5525801305384913,0.13531166897925193,0.36344698423512223,1971-06-01
1971-07-01,-1.2274756666907265,-0.1061724657771697,0.41349103530641246,0.2201919039024789,0.23495934302078889,1971-07-01
1971-08-01,1.143664379946472,0.17078637290107007,-0.29065079750127126,-0.2905230676735697,-0.27601177789311754,1971-08-01
1971-09-01,1.9628197363996736,0.5564863889056096,-0.7271780087049932,-0.04035724215454648,-0.2010491513049531,1971-09-01
1971-10-01,1.3219215378880114,-0.11791450291424335,-0.621200198080249,-0.115259618941064,-0.18116622061082188,1971-10-01
1971-11-01,0.7567057218172408,-0.11156058662202412,-0.36236990948833836,-0.24869643133977262,0.04149136060653034,1971-11-01
1971-12-01,0.10997836905523743,-0.26401495288491134,0.06614190426546017,-0.32107473000302217,-0.24125117170855453,1971-12-01
1972-01-01,0.5605420431706893,-0.4109633506608495,-0.2902456807399206,-0.1575843405923833,-0.2782157922649124,1972-01-01
1972-02-01,-0.3574547946595083,-0.30356971933360327,0.08153025336747176,0.04647473096744661,-0.08746773439258657,1972-02-01
