date,Principal Component 1,Principal Component 2,Principal Component 3
1960-09-01,-0.01194326003164916,0.26308418699965425,0.16135783694036415
1960-10-01,-0.39846635501074296,-0.3474095275964704,0.10914697497852921
1960-11-01,-0.16329770538155156,-0.026621381922110877,0.10271488376267311
1960-12-01,0.9529151449281582,-0.25633876714990855,-0.4489438152641796
1961-01-01,0.21659578946572228,-0.13897655554097682,-0.07280220531678121
1961-02-01,0.026505573197544752,0.40259651469247804,0.018957117281434562
1961-03-01,0.49653119244614763,-0.031709790461346726,-0.1226138924023424
1961-04-01,0.11914355235353401,-0.0761706260353261,0.07812774015049823
1961-05-01,0.5719277882590773,0.14991039750940824,-0.13631688664499134
1961-06-01,-1.5623328068337756,-0.09108978118771394,0.4913786198871238
1961-07-01,0.19122381710625144,-0.42408058784058084,-0.10974168401216818
1961-08-01,-0.6510692177885441,0.025575090388017203,0.3820789226338587
1961-09-01,0.356084369506948,0.12785729949359412,-0.12411533079416455
1961-10-01,0.529860386134719,0.11985792189329612,-0.10740463160222363
1961-11-01,0.0482975807056327,-0.028221870057818375,0.06959831416416776
1961-12-01,-0.48930099610127825,-0.04511643875026987,0.35224079231496347
1962-01-01,-0.10323994087920672,0.14097235387080648,0.15722138062332008
1962-02-01,0.3556776333849014,0.07517775921723883,-0.061428768826849826
1962-03-01,1.141533141545965,-0.1597786350304913,-0.4482055198003881
1962-04-01,0.5802873789526392,0.04475016167785617,-0.273027516264183
1962-05-01,-0.09835375300654416,-0.028325207931417025,0.11469697480151306
1962-06-01,0.09103964853690233,-0.0791670725611199,0.0718114893590832
1962-07-01,-0.8973731772680915,0.29203569174201166,0.48591451388785756
1962-08-01,0.6051377705071295,-0.11157281448394787,-0.12708057164403488
1962-09-01,0.3377403409963758,-0.30859227479508455,-0.18379757355538126
1962-10-01,0.4975448012096879,-0.07044661077504337,-0.1958578405079255
1962-11-01,0.08289524629973195,0.0945409109596147,-0.05059183787554122
1962-12-01,0.3305578693322193,0.14089353495203555,-0.10731634246981235
1963-01-01,0.07539487823326416,0.09680360739759523,-0.038494770873592925
1963-02-01,-0.13443607123090293,-0.31894591941781175,0.15398760222892277
1963-03-01,0.024339392591291985,-0.002387201795142639,0.033080858154294394
1963-04-01,-0.25063707976676525,0.058076237397636954,0.15198548913604393
1963-05-01,0.16280027667963928,0.10249769325524857,-0.10181190007170308
1963-06-01,-0.29908280730108056,-0.011964123735160164,0.20827744343211504
1963-07-01,-0.5131453731015969,0.4780964110794864,0.38409961655298663
1963-08-01,0.10327032555222218,0.11604912520677065,0.01098631284853983
1963-09-01,-0.22485641107235194,-0.12831105196664191,0.18758292800262466
1963-10-01,-0.06763504110614513,0.06207161733214455,0.11317623164021652
1963-11-01,-0.1339598223308131,0.13450834101346956,0.10204603319974496
1963-12-01,-0.06675946019464493,0.07983210867329317,0.07061647226756367
1964-01-01,-0.011391699894209895,-0.1367966461167254,0.03331851068318058
1964-02-01,0.26870954111282014,0.02046381475428028,-0.0489235503322622
1964-03-01,-0.40358986981276984,0.03356288724602508,0.2432651452024144
1964-04-01,0.05629092986931261,-0.03489900563711776,-0.004019564437773116
1964-05-01,0.49173387944792785,-0.0363945949548929,-0.11614498618166996
1964-06-01,0.2603685740485887,0.033000725005196664,-0.06996181724261148
1964-07-01,0.25414995895908965,-0.264161706637216,-0.06228408087294919
1964-08-01,0.07801615052501243,0.00439438280257019,0.018493705869656065
1964-09-01,-0.11476375737146755,0.1373332502632668,0.09664998259502952
1964-10-01,0.1262636310212821,0.0437840044695193,-0.012258445830315977
1964-11-01,0.17203669077159783,0.16296008731184292,-0.042241836883819724
1964-12-01,-0.13294242830465167,0.08834816568652176,0.16589558948224267
1965-01-01,0.20894150289477512,-0.18215499881528396,-0.05609783078111892
1965-02-01,-0.10990362454096957,0.07411712340919968,0.11739846283424207
1965-03-01,0.04142769049102129,0.042286408455218465,-0.0005234077802923044
1965-04-01,0.16616465508876968,-0.03387972110461196,-0.046653073917251216
1965-05-01,0.12372725466605458,-0.05248107774084031,0.001838654953007855
1965-06-01,0.18691463873387826,-0.08811252615215846,-0.04122092545923286
1965-07-01,0.13563153777631207,-0.013921493749926952,-0.04522031097776833
1965-08-01,-0.1835398651795519,0.024933195898751082,0.16285898805104534
1965-09-01,-0.20237812104503217,0.10655825827436406,0.18158119735704437
1965-10-01,-0.27395036755001334,-0.004872405373873193,0.18440541884919115
1965-11-01,-0.3856029030002315,-0.13296638096471503,0.213422515573049
1965-12-01,-1.095766332007458,0.12881169519733487,0.5543299533666136
1966-01-01,-0.24138236893944512,0.15656672244592681,0.10769480383976451
1966-02-01,-0.5241109827047458,-0.33384479214043183,0.3929960232151947
1966-03-01,0.15892024918253922,-0.011459799029354534,0.0915796598141028
1966-04-01,0.5271937840273575,0.10889926950889622,-0.2518490416449827
1966-05-01,-0.12068768610008333,-0.03918643698515353,0.03349047825854653
1966-06-01,-0.08900332668981333,-0.047419138796131896,0.0703085104414929
1966-07-01,-0.7477902480733966,-0.15053037316996798,0.4683663081822415
1966-08-01,-1.1301835785879286,0.04803155590572855,0.526257425619001
1966-09-01,-0.06510795412493854,0.3871863671401452,0.12203627418066901
1966-10-01,0.9813943087426388,0.025755924253631348,-0.3863286988703082
1966-11-01,-0.21784237223428693,-0.3231786521988986,0.18847529545079886
1966-12-01,1.4391363385681994,0.1718067311287291,-0.713361997984546
1967-01-01,1.5239385752057142,-0.09377975858780002,-0.7110232107268446
1967-02-01,0.038727813538608664,-0.1794467616073546,0.052500622490721335
1967-03-01,0.9970106181005193,-0.30314258414593753,-0.43953420564384543
1967-04-01,0.3400064990089057,-0.4575866780703544,-0.1417301579707962
1967-05-01,-0.8781137481315239,-0.47335753098001365,0.42060714951737455
1967-06-01,-0.9757170509971493,0.14506228849450314,0.5548377585668354
1967-07-01,-0.8534928017254111,0.46112656680034525,0.717554383017091
1967-08-01,-0.36856642915643917,-0.044543514672810425,0.22827145008165683
1967-09-01,-0.23058848697678108,0.07697297151906851,0.06397157790806338
1967-10-01,-0.47867481331786305,-0.17402028879111064,0.35626326985136714
1967-11-01,-0.7539159333904962,-0.16098976684325658,0.5446169640420891
1967-12-01,0.16255138496043245,0.17841294865580318,-0.0016422190093019523
1968-01-01,0.847388096774584,-0.04398261916483939,-0.4373017226683519
1968-02-01,-0.027082771170196196,-0.09414762609628036,-0.005338829896026872
1968-03-01,-0.545371638369732,-0.10466459047147054,0.34637275175420673
1968-04-01,0.29130058499645356,0.29057949655078136,-0.03409769925007146
1968-05-01,-1.052791245136542,0.05794279525834858,0.5826930633507064
1968-06-01,0.7944179032152376,0.04811533680818966,-0.26314260309576204
1968-07-01,1.0441087198768628,-0.017554434376158192,-0.5057262434237827
1968-08-01,0.5512359959376864,-0.13386028089823127,-0.27475644601170396
1968-09-01,0.1038486950857461,-0.040766689992532086,0.07213536944830014
1968-10-01,-0.29372749431411105,-0.04866915911953142,0.22594522130673592
1968-11-01,-0.28911799607041133,-0.010149108986644001,0.3050173272087367
1968-12-01,-1.5019536544940357,-0.07887872409024167,0.6540547978011717
1969-01-01,-0.12967163500241982,0.07806322768904117,0.11238190435634322
1969-02-01,-0.25273090128399633,-0.15293081273281048,0.2155131775788565
1969-03-01,-0.0842389030491038,-0.24160772080967755,0.06998943068605934
1969-04-01,0.5072458258381659,0.08252681507317468,-0.20432961354156604
1969-05-01,-0.5488191062278035,-0.09972942362622424,0.2477663124316274
1969-06-01,-0.8763207801276038,0.2787878470631014,0.6713196188952022
1969-07-01,-0.8390976725875124,0.28838075156408854,0.4263253470359409
1969-08-01,0.16361028442466413,-0.05705701289577419,-0.07496736948695219
1969-09-01,-1.8450882475956847,-0.9567289022899348,0.5757222053237768
1969-10-01,0.508719016618212,-0.029992077610649807,-0.12658655624038936
1969-11-01,-0.04001890727467828,0.19546512850068873,0.16981287853279678
1969-12-01,-1.4577283405731152,-0.7132083665269541,0.6038685522148233
1970-01-01,-0.43861535129971024,-0.45687127032853436,0.0563420493054378
1970-02-01,1.5057787832108387,0.3073765675730646,-0.7601166603146733
1970-03-01,1.6940376520473877,0.04649548823489234,-0.4341158458962805
1970-04-01,-0.9632649017392044,-0.6289654737716242,0.33296928032013506
1970-05-01,-1.8569224445832846,-0.3984874503525402,0.8398247175960628
1970-06-01,0.4648691857218232,-0.0425448045894037,-0.17909259701202276
1970-07-01,1.1926977299548402,0.16127301395853427,-0.5993980716376919
1970-08-01,0.177411701370765,-0.20365410344079052,0.0094129152673603
1970-09-01,0.9473345902492619,0.07612536676619804,-0.24130233875179638
1970-10-01,0.5996259939762745,-0.15793223534882214,-0.24981688661726056
1970-11-01,2.542762748715497,0.13167569206193208,-1.0056481760895912
1970-12-01,2.2291697798340615,0.4542047089761155,-0.7992478777332245
1971-01-01,0.780407462509732,-0.35580910546827277,-0.5410809631125838
1971-02-01,1.7180975464230173,-0.5744807081922916,-0.6849052735750071
1971-03-01,2.447497019111926,0.8180010311366593,-0.5679742676354648
1971-04-01,-2.6244016120825338,0.16418787426465234,0.6495215057259894
1971-05-01,-3.0744106383901406,-0.3488567645383324,1.2624187249598162
1971-06-01,-1.153793916734749,0.32474397395966237,0.5794827402838812
1971-07-01,-1.218925853212108,-0.12529696316538375,0.44151554966008116
1971-08-01,1.1519362518292966,0.15217899667889595,-0.26345406386711734
1971-09-01,1.970880145756323,0.5379725012509875,-0.6981867247052936
1971-10-01,1.3302293742484417,-0.13642112942461612,-0.5931727568948225
1971-11-01,0.7651549816031792,-0.1301251307490209,-0.33663011603591436
1971-12-01,0.11847586221142802,-0.28276459127851483,0.09253420412871427
1972-01-01,0.5689856348720148,-0.4296067944064188,-0.26235699024300285
1972-02-01,-0.3489661860337811,-0.3224710599726923,0.10992854374473092
1972-03-01,-0.6974187397931033,0.49242608896822637,0.30431859962482244
1972-04-01,-0.9859363568794803,-0.03306669045587573,0.3332165637923304
1972-05-01,1.0898673887936778,-0.14808891538902486,-0.2979105757543694
1972-06-01,-0.18759038420616808,0.39236800889900897,0.2248492218147942
1972-07-01,-0.12755246541986126,-0.03294143359334175,-0.0294286623347077
1972-08-01,-0.19897151182676392,-0.24685535903322417,0.12425605110271343
1972-09-01,-1.3294622952235633,-0.018566514646800193,0.8207248355896903
1972-10-01,0.33427173627041656,0.1449067759385176,-0.09310749418382541
1972-11-01,0.785893374050249,0.06008225914951726,-0.41249270058244586
1972-12-01,-0.2511740452524527,0.15512878770068317,0.28316183034503584
1973-01-01,-0.7628908452276341,0.09239615092771705,0.33515537001981566
1973-02-01,-0.9809945196786339,-0.19969099397011075,0.34521372990546123
1973-03-01,-0.8355146153964517,0.3957042698890307,0.4788153027844287
1973-04-01,0.3980192375950353,0.1296393972554818,-0.042428362422355086
1973-05-01,-0.4237672790974511,-0.3833864488837452,0.20809969768126843
1973-06-01,-0.03182734451616151,0.3753871920796923,0.3079609959961788
1973-07-01,-2.035462411247514,0.1457774050649167,0.7533037559903119
1973-08-01,-1.0568873134185148,-0.2867061387154466,0.4290781965058436
1973-09-01,1.7954333499156399,0.3788494696978585,-0.46350985904205894
1973-10-01,1.5412342471689022,-0.13757216936080513,-0.7247199828110785
1973-11-01,-0.27157242380510827,0.04524578528516153,-0.026504793939269255
1973-12-01,0.5532665795503549,-0.17903379922988238,-0.12948912979520288
1974-01-01,-0.5752490893215825,-0.3099100306540389,0.3344415279910273
1974-02-01,0.5543520514621905,-0.4874025095302643,-0.342924687130826
1974-03-01,-1.7813757008987399,0.05738598262215224,0.6930140711113896
1974-04-01,-1.861880219608878,-0.11030586433036373,0.6556914493377185
1974-05-01,-0.4796543534702228,-0.17239597452917527,0.10253619948810548
1974-06-01,0.327016594994725,-0.04205090572850832,-0.08828797550751383
1974-07-01,-0.8046904910933387,-0.4840671984320308,0.2733771148405474
1974-08-01,-0.799982091009034,-0.04918967137837647,0.4536739843341632
1974-09-01,0.6939912480122686,-0.2075163639566424,-0.20551426759670657
1974-10-01,1.279059708095628,-0.18809956409917725,-0.4840503047795219
1974-11-01,1.0943214432497839,0.08814899635857776,-0.36311293517603055
1974-12-01,1.246019660419977,0.22517219194243351,-0.39075275666991216
1975-01-01,0.09256209301843515,-0.6312152883384579,-0.23192345539801068
1975-02-01,1.3299823913029152,-0.5810709645972093,-0.5562995855905402
1975-03-01,-0.8292968821331718,-0.5080315646786497,0.3914953252250351
1975-04-01,-2.4293596566179962,-0.21017647900507563,0.8350479387344524
1975-05-01,1.0599406175893658,-0.17074402830685406,-0.42735115351642494
1975-06-01,0.8057882566325104,0.2495210151564129,-0.22217724352273738
1975-07-01,-1.417126823485542,0.31642420801872934,0.6456399053966959
1975-08-01,-1.3459953142436916,-0.1751226287812726,0.5901719319605263
1975-09-01,-0.06506812681371547,-0.03361880387151595,0.015436843620570741
1975-10-01,1.4760360067364386,-0.14650334665978168,-0.6489460005104418
1975-11-01,0.7821575702122369,-0.3090369428673322,-0.3236904223547044
1975-12-01,0.1857614284100283,0.1683865044106668,0.0242453870093172
1976-01-01,1.4218066321198435,-0.3337087863931432,-0.7040345201515018
1976-02-01,-0.08315213234641491,0.0041518229611950995,0.09002241579068668
1976-03-01,-0.011876349880279372,0.3994982066240853,0.15069540058689287
1976-04-01,0.9634089090089575,0.03470718517754086,-0.32371128173999647
1976-05-01,-1.3397525662355838,-0.17056186750521024,0.5901911530139664
1976-06-01,0.057487676858928874,0.13623975274442018,0.026385745102348375
1976-07-01,0.6672040924517256,-0.3677315500977179,0.01063412263388638
1976-08-01,0.8145583991768862,-0.16910918069628766,0.09698344440775417
1976-09-01,0.9244862911373708,0.02985069182613315,-0.012042702401947429
1976-10-01,1.590790684693125,-0.17573112837811208,0.18173847024125422
1976-11-01,1.0529789870453412,0.05859137445344911,-0.037987944882275075
1976-12-01,2.254999020604488,0.18686606705863007,-0.09090345423892639
1977-01-01,-2.4295199689310105,-0.18861015113780452,-0.20365295310341844
1977-02-01,-0.9498008049856597,-0.16896882045174524,0.01893774723688001
1977-03-01,-0.1291005859958959,-0.13925097861847466,0.0852354422551915
1977-04-01,0.6355266787758401,0.01966808675680762,0.052492804576769074
1977-05-01,-0.8795738319255224,0.36420951816216374,-0.038554860363817674
1977-06-01,0.8443191296233725,0.2536329180642402,-0.032740644949019
1977-07-01,-0.3498980703976883,0.07189726366441522,-0.06400557769982529
1977-08-01,-0.9092248082375162,0.4072091590155048,-0.110019481926707
1977-09-01,0.000954544242981185,0.26421934061387387,-0.09121156213504178
1977-10-01,-1.2374339805998054,0.16790921582804572,-0.07589327529315296
1977-11-01,-0.022728811924587793,-0.11904838969319481,-0.004848714206369913
1977-12-01,-0.31503066765748267,-0.26034742447893117,0.043659429952478235
1978-01-01,-1.1544975316782136,-0.12983336198391038,0.05242929166108815
1978-02-01,-0.18772808387656043,-0.08544917287643478,-0.007807240106060817
1978-03-01,0.04838027065379711,-0.08248615765403064,-0.03772077129118944
1978-04-01,-0.42655439052952293,-0.048174469154136305,-0.021272309442861875
1978-05-01,-0.82244025148243,0.040976281296472954,0.07815717815189249
1978-06-01,-0.6138743760276589,0.04463700003996671,-0.03058840856730246
1978-07-01,-0.6858369292832853,0.011253330440984602,0.03082638899602466
1978-08-01,0.7801495145711637,0.21420182900482854,-0.11034267114320977
1978-09-01,-0.28185191617831173,0.2409901968767376,-0.023377281813003175
1978-10-01,-0.8302746902158874,0.06910482032634023,0.146258547017759
1978-11-01,-1.1308400003218737,0.5146734649130053,-0.020429429902088878
1978-12-01,-0.7815694627016933,-0.10900387792949198,-0.015013525852130722
1979-01-01,-0.3147565389338728,-0.08454484977374076,-0.03394621744355883
1979-02-01,0.3843134718208045,-0.16767651682951876,0.06418955528100014
1979-03-01,-0.07088026416837465,-0.06112813794671028,-0.06415322188640622
1979-04-01,-0.006161464555511985,-0.21979671333597045,-0.02235750247046222
1979-05-01,0.04050618147890093,-0.10204404549648684,0.04620723566327217
1979-06-01,1.5412881856961,-0.0015547303952435044,-0.0030648645618776313
1979-07-01,0.012146883015445064,-0.10564801788839245,0.12562950877617982
1979-08-01,-0.5369159949395135,0.128478425870382,-0.09853786892719602
1979-09-01,-1.4424890376734296,0.22458692690585794,0.02555500937949842
1979-10-01,-3.892039438441174,-0.2934951606682714,0.11574857075344813
1979-11-01,-0.7372804182535206,-0.46476529921902116,-0.027186022039117002
1979-12-01,1.2430060422612894,0.11008480379257182,-0.0037212160697353883
1980-01-01,-0.7309814693916997,-0.5177809041569263,0.21869859119922191
1980-02-01,-5.161425234734005,-0.8541789002220206,0.20444632071114147
1980-03-01,-2.0980539979500326,0.6829357277133449,-0.19013266326592362
1980-04-01,4.2013678681040325,0.023260296199171908,0.009276029566010233
1980-05-01,5.667330131274967,-0.9657980172028326,0.0726153920154202
1980-06-01,2.2447895788080965,-0.3266927965981438,-0.2198798070630519
1980-07-01,-1.2580009701882153,-0.18433612161857582,0.2836454990390453
1980-08-01,-4.054843856867111,0.18827405435965747,-0.09641126471902235
1980-09-01,-2.2059640324959155,0.3803960521621266,-0.09021425789302072
1980-10-01,-0.9363493676458788,0.3752641229062101,0.10764859808106814
1980-11-01,-2.920449488775867,0.04980392299262587,0.0815070739429244
1980-12-01,-0.7998624265058998,0.14519874148167689,-0.052050030719050164
1981-01-01,1.2857880222721394,-0.21131808859624032,0.11859263283847361
1981-02-01,-1.4425139928458977,-0.38986652694117496,0.04649157702147632
1981-03-01,0.49935578535452185,-0.4587142086420037,-0.10295348161155543
1981-04-01,-1.3022820013841276,-0.2697505054614121,0.1028967456444777
1981-05-01,-1.7528872881467235,0.646626566106676,-0.02885046105446815
1981-06-01,1.7666286554879875,-0.11069911858881666,-0.15716404782906937
1981-07-01,-1.8121087067493669,-0.3741088559039781,0.1506258537687245
1981-08-01,-1.6083910699922297,-0.15032415208852343,0.0552380373107297
1981-09-01,-0.49250709019426026,-0.4842930413109987,0.015153556723417116
1981-10-01,1.1768573211917668,-0.4175028888774689,0.10194336856261912
1981-11-01,4.634042973705058,-0.04919582124363724,-0.1634919891703026
1981-12-01,-0.7261372728127454,0.023434915352016625,0.010331359463447699
1982-01-01,-2.4463413898005477,-0.03852988308250073,0.1091844111642499
1982-02-01,0.1272603650861138,0.3984277155836385,-0.11066404920358687
1982-03-01,1.402775805382737,0.05333135302577765,-0.1522303693440099
1982-04-01,0.055397354786112844,-0.030063831364847204,-0.009398506784059953
1982-05-01,0.8403953464521033,-0.19237442434706148,-0.07667372106317162
1982-06-01,-1.543523341621969,-0.2827902846061554,0.13115932289128807
1982-07-01,1.1532422291457627,-0.19308876343430456,-0.0426030850347054
1982-08-01,2.8136643759294286,-0.3027989301876905,-0.10876177194362303
1982-09-01,1.807888814588165,0.3592223704590822,-0.24054885846195745
1982-10-01,4.0267425687914296,0.37467618557897214,-0.2743753027002401
1982-11-01,1.2936321776862856,0.21353578726066727,0.06321568708331703
1982-12-01,0.41458062651678435,-0.19780296419009435,-0.02273572038364134
1983-01-01,0.7133762881616501,-0.20211621008977332,0.09035425030270004
1983-02-01,-0.7318554458145659,-0.03350143033423973,0.027550084609733183
1983-03-01,0.48773508406688926,0.38397356752281503,-0.10357893262623329
1983-04-01,0.3252447346586381,-0.012457405541062538,-0.03937879639043435
1983-05-01,0.21570982917540463,-0.12500211949544393,0.017503809703024308
1983-06-01,-1.8312464951666276,0.02138197034949083,0.03337297891550984
1983-07-01,-1.5559662245709813,-0.24792980741048018,0.1272759764378975
1983-08-01,-1.099516823983102,-0.29903493995965125,0.10805921502501835
1983-09-01,0.7309290095830627,-0.11586162686146914,-0.06983240558393833
1983-10-01,0.6073821879923726,-0.16803060158982547,-0.04931001433362655
1983-11-01,-0.26109174130522833,-0.11262053060822926,0.06596849163563535
1983-12-01,-0.35317304180256054,-0.06010599578091061,-0.006855705881761138
1984-01-01,0.6295205725696698,-0.008722172939495709,-0.03179630845201837
1984-02-01,-0.34960926568925077,-0.12173665300191785,0.033918245216794915
1984-03-01,-1.3372623553566392,-0.13844352380905822,0.07975664494369057
1984-04-01,-0.8216664398564796,-0.11864780413479044,-0.008879802694249586
1984-05-01,-1.9586834221186784,-0.30060829135674644,0.14183159331800663
1984-06-01,-0.6557153089995875,0.1004322173958917,-0.09880157220662944
1984-07-01,0.4608937662639551,0.16492053531494477,-0.11511862698903359
1984-08-01,1.430952925365547,0.43488167831033153,-0.1071547532462385
1984-09-01,0.5683596819689982,-0.024093966077303523,-0.058400969170322094
1984-10-01,1.3486453145033117,-0.09700037167616407,-0.04422839711095138
1984-11-01,2.223353350850066,-0.17646086196945177,-0.049037099585900495
1984-12-01,0.7968895910249336,-0.40544212237172533,0.10452319232592197
1985-01-01,0.6243388925885124,-0.14169802995068306,-0.026605497196074704
1985-02-01,-0.4435298995172118,0.026662776025773022,0.0034118561361709014
1985-03-01,-1.1972989760898836,0.06657048420016817,-0.0035505024819223728
1985-04-01,1.6153763652764332,-0.12169163078122766,-0.0791992420819788
1985-05-01,2.0621140829576037,0.04958309627255255,-0.07220365242101778
1985-06-01,2.2918559377951024,0.16120630361445795,-0.1513770289307578
1985-07-01,-0.25467099692741096,-0.1266436408600804,0.039491909092741945
1985-08-01,-0.23279975129616973,0.12916687625874648,-0.06170255229171562
1985-09-01,-0.01324777660829772,-0.05062387891467749,-0.022466555205454573
1985-10-01,0.49157085383432547,0.06067091758881663,-0.014808152210798996
1985-11-01,1.3809039684255002,0.4502105185862066,-0.10833380103010544
1985-12-01,1.7508172225754366,0.44388828900862515,-0.05774470882124435
