date,GS1,GS1_CHG,GS2,GS2_CHG,GS3,GS3_CHG,GS5,GS5_CHG,GS7,GS7_CHG,GS10,GS10_CHG
1970-10-01,6.43,-0.04457652303120363,,,6.96,-0.021097046413502185,7.12,-0.023319615912208547,7.32,-0.010810810810810811,7.33,-0.008119079837618393
1970-11-01,5.51,-0.14307931570762056,,,6.25,-0.10201149425287359,6.47,-0.0912921348314607,6.76,-0.07650273224043724,6.84,-0.06684856753069579
1970-12-01,5.0,-0.09255898366606163,,,5.75,-0.07999999999999996,5.95,-0.08037094281298296,6.23,-0.07840236686390523,6.39,-0.06578947368421051
1971-01-01,4.57,-0.08599999999999997,,,5.61,-0.024347826086956514,5.89,-0.010084033613445453,6.16,-0.011235955056179803,6.24,-0.023474178403755763
1971-02-01,3.89,-0.14879649890590807,,,5.07,-0.09625668449197866,5.56,-0.05602716468590829,5.94,-0.0357142857142857,6.11,-0.02083333333333337
1971-03-01,3.69,-0.05141388174807204,,,4.5,-0.1124260355029586,5.0,-0.10071942446043158,5.42,-0.08754208754208759,5.7,-0.06710310965630117
1971-04-01,4.3,0.16531165311653107,,,5.22,0.15999999999999992,5.65,0.13000000000000012,5.87,0.08302583025830268,5.83,0.02280701754385972
1971-05-01,5.04,0.172093023255814,,,5.97,0.14367816091954033,6.28,0.1115044247787611,6.42,0.09369676320272569,6.39,0.0960548885077186
1971-06-01,5.64,0.11904761904761907,,,6.32,0.058626465661641536,6.53,0.039808917197452276,6.65,0.03582554517133962,6.52,0.020344287949921824
1971-07-01,6.04,0.07092198581560294,,,6.74,0.06645569620253156,6.85,0.04900459418070424,6.92,0.04060150375939853,6.73,0.03220858895705536
1971-08-01,5.8,-0.039735099337748325,,,6.35,-0.05786350148367958,6.55,-0.04379562043795615,6.67,-0.036127167630057855,6.58,-0.022288261515601815
1971-09-01,5.41,-0.0672413793103448,,,5.89,-0.07244094488188979,6.14,-0.0625954198473283,6.2,-0.07046476761619191,6.14,-0.06686930091185417
1971-10-01,4.91,-0.09242144177449163,,,5.56,-0.05602716468590829,5.93,-0.03420195439739415,5.98,-0.03548387096774186,5.93,-0.03420195439739415
1971-11-01,4.67,-0.048879837067209775,,,5.35,-0.03776978417266186,5.78,-0.025295109612141542,5.94,-0.006688963210702337,5.81,-0.0202360876897133
1971-12-01,4.6,-0.014989293361884481,,,5.27,-0.014953271028037451,5.69,-0.01557093425605538,5.97,0.005050505050504972,5.93,0.020654044750430423
1972-01-01,4.28,-0.06956521739130417,,,5.14,-0.024667931688804545,5.59,-0.017574692442882345,5.91,-0.01005025125628134,5.95,0.00337268128161905
1972-02-01,4.27,-0.00233644859813098,,,5.25,0.021400778210116878,5.69,0.017889087656529634,5.99,0.013536379018612488,6.08,0.02184873949579824
1972-03-01,4.67,0.0936768149882905,,,5.56,0.059047619047619015,5.87,0.03163444639718804,6.05,0.01001669449081799,6.07,-0.0016447368421051989
1972-04-01,4.96,0.062098501070663836,,,5.88,0.05755395683453246,6.17,0.05110732538330498,6.22,0.028099173553719048,6.19,0.01976935749588149
1972-05-01,4.64,-0.06451612903225812,,,5.55,-0.056122448979591844,5.85,-0.05186385737439225,6.07,-0.024115755627009516,6.13,-0.009693053311793265
1972-06-01,4.93,0.0625,,,5.64,0.016216216216216273,5.91,0.010256410256410442,6.06,-0.0016474464579901982,6.11,-0.0032626427406198255
1972-07-01,4.96,0.006085192697768749,,,5.78,0.024822695035461084,5.97,0.010152284263959421,6.09,0.004950495049504955,6.11,0.0
1972-08-01,4.98,0.0040322580645162365,,,5.79,0.0017301038062282892,6.02,0.008375209380234505,6.19,0.016420361247947435,6.21,0.016366612111292866
1972-09-01,5.52,0.10843373493975883,,,6.06,0.04663212435233155,6.25,0.038205980066445155,6.43,0.03877221324717284,6.55,0.054750402576489554
1972-10-01,5.52,0.0,,,6.05,-0.0016501650165016146,6.18,-0.011200000000000099,6.35,-0.01244167962674958,6.48,-0.010687022900763288
1972-11-01,5.27,-0.04528985507246375,,,5.94,-0.018181818181818077,6.12,-0.009708737864077555,6.18,-0.026771653543307128,6.28,-0.030864197530864224
1972-12-01,5.52,0.04743833017077792,,,6.01,0.011784511784511675,6.16,0.006535947712418277,6.2,0.003236245954692629,6.36,0.01273885350318471
1973-01-01,5.89,0.06702898550724634,,,6.27,0.043261231281197965,6.34,0.02922077922077926,6.36,0.02580645161290329,6.46,0.015723270440251458
1973-02-01,6.19,0.05093378607809851,,,6.58,0.04944178628389162,6.6,0.04100946372239744,6.6,0.037735849056603765,6.64,0.02786377708978316
1973-03-01,6.85,0.10662358642972514,,,6.86,0.042553191489361764,6.8,0.030303030303030276,6.76,0.024242424242424176,6.71,0.010542168674698926
1973-04-01,6.85,0.0,,,6.78,-0.011661807580174988,6.67,-0.01911764705882346,6.67,-0.013313609467455634,6.67,-0.005961251862891204
1973-05-01,6.89,0.005839416058394109,,,6.83,0.007374631268436627,6.8,0.019490254872563728,6.83,0.02398800599700146,6.85,0.026986506746626615
1973-06-01,7.31,0.06095791001451367,,,6.84,0.0014641288433381305,6.69,-0.016176470588235237,6.81,-0.002928257686676483,6.9,0.007299270072992803
1973-07-01,8.39,0.1477428180574556,,,7.54,0.10233918128654973,7.33,0.09566517189835566,7.23,0.06167400881057272,7.13,0.033333333333333215
1973-08-01,8.82,0.05125148986889161,,,7.89,0.04641909814323597,7.63,0.04092769440654842,7.52,0.04011065006915615,7.4,0.03786816269284721
1973-09-01,8.31,-0.05782312925170063,,,7.25,-0.08111533586818753,7.05,-0.07601572739187423,7.08,-0.058510638297872286,7.09,-0.04189189189189191
1973-10-01,7.4,-0.10950661853188925,,,6.81,-0.06068965517241387,6.77,-0.039716312056737646,6.78,-0.0423728813559322,6.79,-0.042313117066290484
1973-11-01,7.57,0.02297297297297307,,,7.0,0.027900146842878115,6.92,0.02215657311669128,6.89,0.016224188790560312,6.73,-0.008836524300441795
1973-12-01,7.27,-0.039630118890356725,,,6.81,-0.027142857142857246,6.8,-0.017341040462427793,6.77,-0.01741654571843254,6.74,0.0014858841010401136
1974-01-01,7.42,0.02063273727647874,,,6.96,0.022026431718061623,6.95,0.02205882352941191,6.88,0.01624815361890697,6.99,0.0370919881305638
1974-02-01,6.88,-0.07277628032345018,,,6.76,-0.028735632183908066,6.82,-0.018705035971222972,6.92,0.005813953488372103,6.96,-0.0042918454935623185
1974-03-01,7.76,0.12790697674418605,,,7.35,0.08727810650887569,7.31,0.07184750733137824,7.34,0.06069364161849711,7.21,0.03591954022988508
1974-04-01,8.62,0.11082474226804107,,,8.05,0.09523809523809534,7.92,0.08344733242134073,7.77,0.058583106267029894,7.51,0.04160887656033285
1974-05-01,8.78,0.018561484918793614,,,8.27,0.027329192546583725,8.18,0.03282828282828287,7.93,0.0205920205920207,7.58,0.009320905459387463
1974-06-01,8.67,-0.01252847380410016,,,8.15,-0.014510278113663788,8.1,-0.009779951100244544,7.9,-0.003783102143757766,7.54,-0.00527704485488123
1974-07-01,8.8,0.014994232987312728,,,8.41,0.031901840490797584,8.38,0.0345679012345681,8.19,0.036708860759493644,7.81,0.035809018567639184
1974-08-01,9.36,0.06363636363636349,,,8.66,0.029726516052318575,8.63,0.029832935560859086,8.41,0.02686202686202699,8.04,0.02944942381562088
1974-09-01,8.87,-0.052350427350427386,,,8.41,-0.02886836027713624,8.37,-0.030127462340672206,8.25,-0.019024970273483932,8.04,0.0
1974-10-01,8.05,-0.09244644870349472,,,8.0,-0.04875148632580262,7.97,-0.04778972520907998,7.92,-0.040000000000000036,7.9,-0.01741293532338295
1974-11-01,7.66,-0.04844720496894417,,,7.61,-0.04874999999999996,7.68,-0.03638644918444167,7.68,-0.030303030303030276,7.68,-0.027848101265822822
1974-12-01,7.31,-0.045691906005221994,,,7.24,-0.048620236530880434,7.31,-0.04817708333333337,7.38,-0.0390625,7.43,-0.03255208333333337
1975-01-01,6.83,-0.06566347469220235,,,7.23,-0.0013812154696132284,7.41,0.013679890560875485,7.45,0.009485094850948617,7.5,0.009421265141319024
1975-02-01,5.98,-0.12445095168374809,,,6.65,-0.08022130013831263,7.11,-0.04048582995951411,7.3,-0.020134228187919545,7.39,-0.014666666666666717
1975-03-01,6.11,0.021739130434782483,,,6.81,0.02406015037593967,7.3,0.026722925457102642,7.58,0.03835616438356171,7.73,0.04600811907983782
1975-04-01,6.9,0.12929623567921444,,,7.76,0.13950073421439058,7.99,0.09452054794520559,8.1,0.06860158311345632,8.23,0.06468305304010347
1975-05-01,6.39,-0.073913043478261,,,7.39,-0.04768041237113407,7.72,-0.03379224030037553,7.9,-0.024691358024691246,8.06,-0.020656136087484844
1975-06-01,6.29,-0.015649452269170472,,,7.17,-0.02976995940460081,7.51,-0.02720207253886009,7.69,-0.02658227848101269,7.86,-0.02481389578163773
1975-07-01,7.11,0.13036565977742454,,,7.72,0.07670850767085069,7.92,0.05459387483355527,7.99,0.03901170351105332,8.06,0.025445292620865256
1975-08-01,7.7,0.08298171589310832,,,8.16,0.05699481865284972,8.33,0.051767676767676685,8.37,0.04755944931163936,8.4,0.042183622828784184
1975-09-01,7.75,0.006493506493506551,,,8.29,0.01593137254901955,8.37,0.004801920768307211,8.39,0.002389486260454099,8.43,0.0035714285714285587
1975-10-01,6.95,-0.10322580645161283,,,7.81,-0.05790108564535579,7.97,-0.04778972520907998,8.06,-0.03933253873659115,8.14,-0.03440094899169621
1975-11-01,6.49,-0.06618705035971217,,,7.46,-0.04481434058898848,7.8,-0.021329987452948562,7.98,-0.00992555831265507,8.05,-0.011056511056511065
1975-12-01,6.6,0.016949152542372836,,,7.43,-0.004021447721179627,7.76,-0.00512820512820511,7.93,-0.006265664160401085,8.0,-0.006211180124223725
1976-01-01,5.81,-0.11969696969696975,,,6.99,-0.059219380888290596,7.46,-0.03865979381443296,7.67,-0.032786885245901565,7.74,-0.03249999999999997
1976-02-01,5.91,0.017211703958692093,,,7.06,0.010014306151645114,7.45,-0.0013404825737265424,7.72,0.006518904823989535,7.79,0.006459948320413522
1976-03-01,6.21,0.050761421319796884,,,7.13,0.009915014164306069,7.49,0.005369127516778427,7.65,-0.009067357512953289,7.73,-0.007702182284980652
1976-04-01,5.92,-0.04669887278582929,,,6.84,-0.0406732117812062,7.25,-0.03204272363150873,7.44,-0.027450980392156876,7.56,-0.02199223803363526
1976-05-01,6.4,0.08108108108108114,,,7.27,0.0628654970760234,7.59,0.04689655172413798,7.77,0.04435483870967727,7.9,0.04497354497354511
1976-06-01,6.52,0.018749999999999822,7.06,,7.31,0.005502063273727709,7.61,0.0026350461133071157,7.75,-0.002574002574002532,7.86,-0.005063291139240533
1976-07-01,6.2,-0.04907975460122693,6.85,-0.029745042492917873,7.12,-0.025991792065663377,7.49,-0.015768725361366642,7.7,-0.006451612903225823,7.83,-0.003816793893129833
1976-08-01,6.0,-0.032258064516129115,6.63,-0.03211678832116782,6.86,-0.03651685393258419,7.31,-0.024032042723631575,7.58,-0.01558441558441559,7.77,-0.00766283524904221
1976-09-01,5.84,-0.026666666666666727,6.42,-0.03167420814479638,6.66,-0.029154518950437303,7.13,-0.024623803009575895,7.41,-0.02242744063324542,7.59,-0.02316602316602312
1976-10-01,5.5,-0.05821917808219179,5.98,-0.06853582554517124,6.24,-0.06306306306306309,6.75,-0.05329593267882182,7.16,-0.03373819163292846,7.41,-0.02371541501976282
1976-11-01,5.29,-0.038181818181818206,5.81,-0.028428093645485042,6.09,-0.024038461538461564,6.52,-0.034074074074074145,6.86,-0.04189944134078205,7.29,-0.01619433198380571
1976-12-01,4.89,-0.0756143667296787,5.38,-0.0740103270223752,5.68,-0.0673234811165846,6.1,-0.06441717791411039,6.37,-0.07142857142857151,6.87,-0.057613168724279795
1977-01-01,5.29,0.08179959100204504,5.9,0.09665427509293689,6.22,0.09507042253521125,6.58,0.07868852459016407,6.92,0.08634222919937207,7.21,0.04949053857350805
1977-02-01,5.47,0.03402646502835527,6.09,0.0322033898305083,6.44,0.03536977491961424,6.83,0.03799392097264431,7.16,0.034682080924855585,7.39,0.02496532593619971
1977-03-01,5.5,0.005484460694698434,6.09,0.0,6.47,0.004658385093167627,6.93,0.014641288433382194,7.2,0.005586592178770999,7.46,0.009472259810554773
1977-04-01,5.44,-0.010909090909090868,5.96,-0.021346469622331665,6.31,-0.02472952086553326,6.79,-0.02020202020202011,7.11,-0.012499999999999956,7.37,-0.012064343163538882
1977-05-01,5.84,0.07352941176470584,6.25,0.04865771812080544,6.55,0.03803486529318545,6.94,0.02209131075110471,7.26,0.021097046413502074,7.46,0.012211668928086894
1977-06-01,5.8,-0.006849315068493178,6.13,-0.019199999999999995,6.39,-0.02442748091603053,6.76,-0.025936599423631246,7.05,-0.02892561983471076,7.28,-0.024128686327077764
1977-07-01,5.94,0.024137931034482918,6.27,0.022838499184339334,6.51,0.018779342723004744,6.84,0.01183431952662728,7.12,0.009929078014184523,7.33,0.006868131868131844
1977-08-01,6.37,0.07239057239057223,6.61,0.05422647527910707,6.79,0.043010752688172005,7.03,0.0277777777777779,7.24,0.016853932584269593,7.4,0.009549795361528002
1977-09-01,6.53,0.02511773940345363,6.71,0.015128593040847127,6.84,0.007363770250368162,7.04,0.0014224751066855834,7.21,-0.004143646408839796,7.34,-0.008108108108108136
1977-10-01,6.97,0.0673813169984685,7.11,0.05961251862891204,7.19,0.051169590643274976,7.32,0.03977272727272729,7.44,0.03190013869625519,7.52,0.02452316076294281
1977-11-01,6.95,-0.0028694404591104172,7.14,0.00421940928270037,7.22,0.004172461752433909,7.34,0.002732240437158362,7.46,0.0026881720430107503,7.58,0.007978723404255428
1977-12-01,6.96,0.0014388489208632116,7.18,0.0056022408963585235,7.3,0.011080332409972415,7.48,0.019073569482289,7.59,0.01742627345844494,7.69,0.014511873350923521
1978-01-01,7.28,0.04597701149425282,7.49,0.04317548746518107,7.61,0.042465753424657526,7.77,0.03877005347593565,7.86,0.035573122529644285,7.96,0.03511053315994794
1978-02-01,7.34,0.008241758241758212,7.57,0.010680907877169465,7.67,0.007884362680683266,7.83,0.007722007722007707,7.94,0.010178117048346147,8.03,0.008793969849246075
1978-03-01,7.31,-0.004087193460490468,7.58,0.0013210039630118242,7.7,0.003911342894393766,7.86,0.003831417624521105,7.95,0.0012594458438286438,8.04,0.001245330012453305
1978-04-01,7.45,0.019151846785225857,7.74,0.02110817941952514,7.85,0.01948051948051943,7.98,0.01526717557251911,8.06,0.01383647798742138,8.15,0.013681592039801238
1978-05-01,7.82,0.04966442953020134,8.01,0.0348837209302324,8.07,0.028025477707006363,8.18,0.025062656641603898,8.25,0.023573200992555776,8.35,0.024539877300613355
1978-06-01,8.09,0.03452685421994883,8.24,0.02871410736579283,8.3,0.028500619578686548,8.36,0.022004889975550057,8.4,0.0181818181818183,8.46,0.013173652694610904
1978-07-01,8.39,0.03708281829419047,8.49,0.03033980582524265,8.54,0.028915662650602192,8.54,0.021531100478468845,8.55,0.017857142857142794,8.64,0.02127659574468077
1978-08-01,8.31,-0.009535160905840279,8.37,-0.014134275618374659,8.33,-0.024590163934426146,8.33,-0.024590163934426146,8.38,-0.019883040935672502,8.41,-0.02662037037037046
1978-09-01,8.64,0.03971119133573997,8.57,0.0238948626045401,8.41,0.009603841536614643,8.43,0.01200480192076836,8.42,0.004773269689737347,8.42,0.0011890606420927874
1978-10-01,9.14,0.05787037037037046,8.85,0.03267211201866971,8.62,0.024970273483947647,8.61,0.021352313167259718,8.64,0.026128266033254244,8.64,0.026128266033254244
1978-11-01,10.01,0.09518599562363228,9.42,0.06440677966101704,9.04,0.04872389791183296,8.84,0.026713124274099886,8.8,0.0185185185185186,8.81,0.01967592592592582
1978-12-01,10.3,0.02897102897102899,9.72,0.031847133757961776,9.33,0.032079646017699304,9.08,0.02714932126696845,9.03,0.026136363636363402,9.01,0.022701475595913623
1979-01-01,10.41,0.010679611650485477,9.86,0.014403292181069727,9.5,0.018220793140407254,9.2,0.013215859030836885,9.14,0.01218161683277974,9.1,0.009988901220865598
1979-02-01,10.24,-0.016330451488952957,9.72,-0.014198782961460377,9.29,-0.02210526315789485,9.13,-0.007608695652173703,9.11,-0.00328227571115991,9.1,0.0
1979-03-01,10.25,0.0009765625,9.79,0.007201646090534863,9.38,0.009687836383208026,9.2,0.007667031763417098,9.15,0.004390779363337094,9.12,0.00219780219780219
1979-04-01,10.12,-0.012682926829268415,9.78,-0.0010214504596527396,9.43,0.005330490405117239,9.25,0.005434782608695787,9.21,0.006557377049180468,9.18,0.006578947368421018
1979-05-01,10.12,0.0,9.78,0.0,9.42,-0.0010604453870625141,9.24,-0.00108108108108107,9.23,0.0021715526601520097,9.25,0.007625272331154731
1979-06-01,9.57,-0.05434782608695643,9.22,-0.05725971370143135,8.95,-0.04989384288747356,8.85,-0.04220779220779225,8.86,-0.04008667388949094,8.91,-0.036756756756756714
1979-07-01,9.64,0.007314524555903867,9.14,-0.008676789587852451,8.94,-0.0011173184357541333,8.9,0.005649717514124353,8.92,0.006772009029345494,8.95,0.004489337822671136
1979-08-01,9.98,0.03526970954356834,9.46,0.03501094091903734,9.14,0.022371364653243964,9.06,0.01797752808988773,9.05,0.014573991031390232,9.03,0.00893854748603351
1979-09-01,10.84,0.08617234468937873,10.06,0.06342494714587743,9.69,0.060175054704595166,9.41,0.03863134657836631,9.38,0.03646408839779003,9.33,0.03322259136212624
1979-10-01,12.44,0.14760147601476015,11.49,0.14214711729622254,10.95,0.13003095975232193,10.63,0.12964930924548357,10.47,0.11620469083155638,10.3,0.10396570203644173
1979-11-01,12.39,-0.004019292604501512,11.81,0.027850304612706767,11.18,0.02100456621004576,10.93,0.02822201317027262,10.8,0.03151862464183375,10.65,0.03398058252427183
1979-12-01,11.98,-0.03309120258272802,11.39,-0.035563082133784896,10.71,-0.04203935599284425,10.42,-0.04666056724611156,10.42,-0.03518518518518521,10.39,-0.024413145539906034
1980-01-01,12.06,0.006677796327211993,11.5,0.009657594381035972,10.88,0.015873015873015817,10.74,0.030710172744721653,10.77,0.03358925143953928,10.8,0.039461020211742026
1980-02-01,13.92,0.1542288557213929,13.42,0.16695652173913045,12.84,0.18014705882352922,12.6,0.17318435754189943,12.53,0.1634168987929434,12.41,0.14907407407407391
1980-03-01,15.82,0.13649425287356332,14.88,0.10879284649776455,14.05,0.09423676012461057,13.47,0.06904761904761902,13.0,0.0375099760574622,12.75,0.02739726027397249
1980-04-01,13.3,-0.15929203539823011,12.5,-0.15994623655913986,12.02,-0.14448398576512467,11.84,-0.12100965107646622,11.49,-0.11615384615384616,11.47,-0.10039215686274505
1980-05-01,9.39,-0.293984962406015,9.45,-0.2440000000000001,9.44,-0.21464226289517474,9.95,-0.1596283783783784,10.09,-0.1218450826805918,10.18,-0.11246730601569321
1980-06-01,8.16,-0.1309904153354633,8.73,-0.07619047619047603,8.91,-0.056144067796610075,9.21,-0.07437185929648227,9.45,-0.06342913776015868,9.78,-0.03929273084479379
1980-07-01,8.65,0.060049019607843146,9.03,0.03436426116838476,9.27,0.04040404040404044,9.53,0.03474484256243193,9.84,0.041269841269841345,10.25,0.04805725971370145
1980-08-01,10.24,0.18381502890173418,10.53,0.1661129568106312,10.63,0.14670981661272942,10.84,0.13746065057712498,10.95,0.11280487804878048,11.1,0.08292682926829276
1980-09-01,11.52,0.125,11.57,0.09876543209876543,11.57,0.08842897460018806,11.62,0.0719557195571956,11.57,0.05662100456621011,11.51,0.036936936936937004
1980-10-01,12.49,0.08420138888888884,12.09,0.04494382022471899,12.01,0.03802938634399311,11.86,0.020654044750430423,11.79,0.019014693171996555,11.75,0.020851433536055675
1980-11-01,14.15,0.13290632506004796,13.51,0.11745244003308519,13.31,0.10824313072439651,12.83,0.08178752107925802,12.71,0.07803223070398668,12.68,0.07914893617021268
1980-12-01,14.88,0.05159010600706715,14.08,0.04219096965210967,13.65,0.02554470323065372,13.25,0.03273577552611062,13.0,0.02281667977970092,12.84,0.012618296529968376
1981-01-01,14.08,-0.05376344086021512,13.26,-0.058238636363636354,13.01,-0.04688644688644694,12.77,-0.03622641509433966,12.66,-0.026153846153846194,12.57,-0.02102803738317749
1981-02-01,14.57,0.034801136363636465,13.92,0.04977375565610864,13.65,0.04919292851652579,13.41,0.050117462803445534,13.28,0.048973143759873494,13.19,0.04932378679395377
1981-03-01,13.71,-0.05902539464653389,13.57,-0.025143678160919558,13.51,-0.010256410256410331,13.41,0.0,13.24,-0.0030120481927710108,13.12,-0.005307050796057644
1981-04-01,14.32,0.04449307075127629,14.15,0.04274134119380979,14.09,0.04293116210214665,13.99,0.0432513049962715,13.85,0.04607250755287007,13.68,0.04268292682926833
1981-05-01,16.2,0.13128491620111715,15.46,0.0925795053003533,15.08,0.07026259758694109,14.63,0.045746962115797096,14.3,0.032490974729241895,14.1,0.030701754385964897
1981-06-01,14.86,-0.08271604938271604,14.51,-0.06144890038809836,14.29,-0.052387267904509316,13.95,-0.04647983595352023,13.67,-0.04405594405594415,13.47,-0.044680851063829685
1981-07-01,15.72,0.05787348586810248,15.35,0.0578911095796002,15.15,0.06018194541637523,14.79,0.06021505376344094,14.49,0.059985369422092205,14.28,0.060133630289532114
1981-08-01,16.72,0.0636132315521627,16.28,0.0605863192182412,16.0,0.05610561056105601,15.56,0.05206220419202179,15.22,0.05037957211870259,14.94,0.04621848739495804
1981-09-01,16.52,-0.011961722488038284,16.46,0.011056511056511065,16.22,0.013749999999999929,15.93,0.023778920308483276,15.65,0.028252299605781905,15.32,0.025435073627844806
1981-10-01,15.38,-0.0690072639225181,15.54,-0.055893074119076624,15.5,-0.04438964241676935,15.41,-0.03264281230382926,15.33,-0.020447284345047945,15.15,-0.011096605744125299
1981-11-01,12.41,-0.1931079323797139,12.88,-0.1711711711711711,13.11,-0.15419354838709676,13.38,-0.13173264114211547,13.42,-0.1245923026744945,13.39,-0.1161716171617162
1981-12-01,12.85,0.03545527800161152,13.29,0.0318322981366459,13.66,0.04195270785659799,13.6,0.01644245142002987,13.62,0.014903129657227954,13.72,0.0246452576549665
1982-01-01,14.32,0.11439688715953311,14.57,0.09631301730624542,14.64,0.07174231332357262,14.65,0.07720588235294112,14.67,0.0770925110132159,14.59,0.06341107871720109
1982-02-01,14.73,0.02863128491620115,14.82,0.01715854495538771,14.73,0.006147540983606481,14.54,-0.007508532423208258,14.46,-0.014314928425357865,14.43,-0.010966415352981485
1982-03-01,13.95,-0.052953156822810654,14.19,-0.04251012145748989,14.13,-0.04073319755600813,13.98,-0.038514442916093405,13.93,-0.03665283540802222,13.86,-0.03950103950103956
1982-04-01,13.98,0.0021505376344086446,14.2,0.0007047216349542751,14.18,0.0035385704175512345,14.0,0.0014306151645206988,13.94,0.00071787508973431,13.87,0.0007215007215006786
1982-05-01,13.34,-0.045779685264663805,13.78,-0.029577464788732355,13.77,-0.028913963328631942,13.75,-0.017857142857142905,13.74,-0.014347202295552308,13.62,-0.018024513338139925
1982-06-01,14.07,0.05472263868065963,14.47,0.0500725689404935,14.48,0.05156136528685562,14.43,0.04945454545454542,14.47,0.05312954876273657,14.3,0.04992657856093996
1982-07-01,13.24,-0.058990760483297766,13.8,-0.046302695231513424,14.0,-0.03314917127071826,14.07,-0.02494802494802495,14.07,-0.027643400138216978,13.95,-0.02447552447552459
1982-08-01,11.43,-0.13670694864048338,12.32,-0.10724637681159421,12.62,-0.09857142857142864,13.0,-0.07604832977967313,13.14,-0.06609808102345416,13.06,-0.06379928315412176
1982-09-01,10.85,-0.05074365704286965,11.78,-0.04383116883116889,12.03,-0.046751188589540416,12.25,-0.05769230769230771,12.36,-0.05936073059360736,12.34,-0.05513016845329255
1982-10-01,9.32,-0.14101382488479253,10.19,-0.13497453310696095,10.62,-0.11720698254364093,10.8,-0.11836734693877549,10.88,-0.1197411003236245,10.91,-0.1158833063209076
1982-11-01,9.16,-0.01716738197424894,9.8,-0.038272816486751626,9.98,-0.06026365348399232,10.38,-0.03888888888888886,10.53,-0.03216911764705899,10.55,-0.03299725022914757
1982-12-01,8.91,-0.02729257641921401,9.66,-0.014285714285714346,9.88,-0.01002004008016033,10.22,-0.015414258188824692,10.49,-0.003798670465337106,10.54,-0.0009478672985783199
1983-01-01,8.62,-0.032547699214365955,9.33,-0.03416149068322982,9.64,-0.02429149797570851,10.03,-0.018590998043052975,10.36,-0.012392755004766554,10.46,-0.007590132827324347
1983-02-01,8.92,0.03480278422273786,9.64,0.033226152197213255,9.91,0.028008298755186622,10.26,0.02293120638085755,10.56,0.01930501930501949,10.72,0.0248565965583174
1983-03-01,9.04,0.013452914798206095,9.66,0.0020746887966804906,9.84,-0.007063572149344166,10.08,-0.01754385964912275,10.31,-0.02367424242424243,10.51,-0.019589552238806096
1983-04-01,8.98,-0.006637168141592764,9.57,-0.009316770186335366,9.76,-0.008130081300813052,10.02,-0.005952380952381042,10.29,-0.0019398642095054264,10.4,-0.010466222645099887
1983-05-01,8.9,-0.008908685968819552,9.49,-0.008359456635318674,9.66,-0.010245901639344246,10.03,0.0009980039920158834,10.3,0.0009718172983481654,10.38,-0.0019230769230769162
1983-06-01,9.66,0.08539325842696632,10.18,0.07270811380400422,10.32,0.06832298136645965,10.63,0.05982053838484558,10.83,0.05145631067961154,10.85,0.045279383429672304
1983-07-01,10.2,0.05590062111801242,10.69,0.05009823182711193,10.9,0.056201550387597,11.21,0.054562558795860694,11.35,0.048014773776546615,11.38,0.04884792626728118
1983-08-01,10.53,0.032352941176470695,11.07,0.035547240411599734,11.3,0.03669724770642202,11.63,0.03746654772524538,11.77,0.03700440528634363,11.85,0.041300527240773155
1983-09-01,10.16,-0.03513770180436837,10.79,-0.02529358626919609,11.07,-0.020353982300885032,11.43,-0.017196904557179815,11.61,-0.0135938827527613,11.65,-0.016877637130801593
1983-10-01,9.81,-0.034448818897637734,10.57,-0.020389249304911816,10.87,-0.01806684733514008,11.28,-0.013123359580052507,11.47,-0.012058570198104968,11.54,-0.009442060085837034
1983-11-01,9.94,0.013251783893985625,10.66,0.008514664143803197,10.96,0.008279668813247598,11.41,0.01152482269503552,11.61,0.012205754141237923,11.69,0.01299826689774708
1983-12-01,10.11,0.017102615694164935,10.84,0.016885553470919357,11.13,0.015510948905109512,11.54,0.011393514460999121,11.78,0.014642549526270532,11.83,0.011976047904191711
1984-01-01,9.9,-0.020771513353115667,10.64,-0.01845018450184499,10.93,-0.017969451931716174,11.37,-0.014731369150779883,11.58,-0.01697792869269943,11.67,-0.013524936601859716
1984-02-01,10.04,0.01414141414141401,10.79,0.014097744360902054,11.05,0.010978956999085243,11.54,0.014951627088830355,11.75,0.014680483592400595,11.84,0.014567266495286946
1984-03-01,10.59,0.05478087649402408,11.31,0.048192771084337505,11.59,0.04886877828054281,12.02,0.04159445407279039,12.25,0.042553191489361764,12.32,0.04054054054054057
1984-04-01,10.9,0.029272898961284266,11.69,0.033598585322723196,11.98,0.03364969801553075,12.37,0.02911813643926786,12.56,0.025306122448979673,12.63,0.025162337662337775
1984-05-01,11.66,0.06972477064220173,12.47,0.06672369546621049,12.75,0.06427378964941566,13.17,0.06467259498787392,13.34,0.06210191082802541,13.41,0.061757719714964354
1984-06-01,12.08,0.036020583190394584,12.91,0.035284683239775516,13.18,0.0337254901960784,13.48,0.023538344722854987,13.56,0.016491754122938573,13.56,0.01118568232662187
1984-07-01,12.03,-0.004139072847682224,12.88,-0.0023237800154918276,13.08,-0.007587253414264028,13.27,-0.015578635014836806,13.35,-0.015486725663716894,13.36,-0.014749262536873253
1984-08-01,11.82,-0.0174563591022443,12.43,-0.03493788819875787,12.5,-0.04434250764525993,12.68,-0.04446119065561416,12.75,-0.0449438202247191,12.72,-0.0479041916167664
1984-09-01,11.58,-0.020304568527918843,12.2,-0.018503620273531807,12.34,-0.012800000000000034,12.53,-0.011829652996845463,12.6,-0.01176470588235301,12.52,-0.01572327044025168
