date,Feature 1,Feature 2,Feature 3,date
1958-09-01,-2.4462653653229323,0.7456638998157991,1.247135439817238,1958-09-01
1958-10-01,-0.4781816138755806,0.16300953897375395,0.18532848616573158,1958-10-01
1958-11-01,0.4922415686566727,-0.05360162244759989,-0.2733070973840206,1958-11-01
1958-12-01,-0.6839709042122932,0.07714648564089624,0.44883068094252365,1958-12-01
1959-01-01,-0.8162450923614051,-0.28828263670629806,0.3172951274072482,1959-01-01
1959-02-01,0.08818027798015746,0.4708544527171692,0.0711945347711596,1959-02-01
1959-03-01,-0.13922346094806634,0.03640047271042096,0.08832163127207912,1959-03-01
1959-04-01,-0.509111335644695,-0.14461570120063802,0.348608778488157,1959-04-01
1959-05-01,-1.0315671177819694,-0.05254485288003109,0.5495810960628955,1959-05-01
1959-06-01,-0.5539326504910617,0.059621538748277525,0.039647472657463774,1959-06-01
1959-07-01,-0.443180082176406,0.35267724591362837,0.4049344914265804,1959-07-01
1959-08-01,0.021457180861263143,-0.026081497151295395,0.040924236717416754,1959-08-01
1959-09-01,-1.524035253931716,0.28562458028337107,0.896788950857582,1959-09-01
1959-10-01,0.8275261294708288,0.015682670532782626,-0.42849091133809586,1959-10-01
1959-11-01,-0.03238643160420373,-0.019544913480358132,-0.05670181637619172,1959-11-01
1959-12-01,-0.963071063061078,0.057051053675810794,0.480813558035274,1959-12-01
1960-01-01,0.3200106226093484,-0.18498609197274063,-0.053258488832224206,1960-01-01
1960-02-01,1.1743303695482612,-0.06638874809569988,-0.6926729387578395,1960-02-01
1960-03-01,1.7902801120728045,-0.38799337815537677,-0.967011566144782,1960-03-01
1960-04-01,0.06146403292236787,-0.0369777536949889,0.041701406244309694,1960-04-01
1960-05-01,-0.6441033448717047,0.03473241618522243,0.22702659781152487,1960-05-01
1960-06-01,1.9739319503683745,-0.8693374984030194,-1.1892751144413987,1960-06-01
1960-07-01,1.5747091294789737,0.24689237416545942,-0.6051735003202495,1960-07-01
1960-08-01,1.047380410618698,-0.2772280365939445,-0.5143121737030032,1960-08-01
1960-09-01,-0.05430756733114084,0.2525429088420607,0.13018257504500633,1960-09-01
1960-10-01,-0.44084248946980337,-0.35783092269479166,0.07385642079464665,1960-10-01
1960-11-01,-0.20567031755162773,-0.037119826195194175,0.06961340248066587,1960-11-01
1960-12-01,0.9103908697042314,-0.2673447974150962,-0.4770039155654066,1960-12-01
1961-01-01,0.17416673085719553,-0.14965074175712337,-0.10414509648354998,1961-01-01
1961-02-01,-0.01583191950878362,0.39205510391446086,-0.01256418243121175,1961-02-01
1961-03-01,0.45407731161073706,-0.042498260536765683,-0.1519277407067245,1961-03-01
1961-04-01,0.07672069374024354,-0.0868008555805664,0.04696633491184339,1961-04-01
1961-05-01,0.529486189862931,0.1391046412962069,-0.16489510900720059,1961-05-01
1961-06-01,-1.6045294298176518,-0.10097497819395355,0.44970642809291705,1961-06-01
1961-07-01,0.14876501220284954,-0.4347687404832936,-0.1418992291218951,1961-07-01
1961-08-01,-0.6933867015687477,0.015292320720917718,0.3469143291433775,1961-08-01
1961-09-01,0.3136726717709055,0.11714612657661952,-0.15432526212509892,1961-09-01
1961-10-01,0.48741859883258787,0.10906747399462767,-0.13617893886513807,1961-10-01
1961-11-01,0.005895648009807966,-0.03881403975860754,0.03795715842977307,1961-11-01
1961-12-01,-0.5316503378870073,-0.05547762779233168,0.3180529885943343,1961-12-01
1962-01-01,-0.14560480518468696,0.1304612984212386,0.12515680033144339,1962-01-01
1962-02-01,0.31325361193459494,0.06446058764590368,-0.09132705031035344,1962-02-01
1962-03-01,1.0989906500282518,-0.17086113115340051,-0.4746862599243684,1962-03-01
1962-04-01,0.5378446303809253,0.033934959424932916,-0.3024935131263168,1962-04-01
1962-05-01,-0.14073608388768832,-0.03885217763427578,0.08220714587890597,1962-05-01
1962-06-01,0.04862171191113145,-0.08978462371754416,0.04039569252822103,1962-06-01
1962-07-01,-0.9396257045995144,0.28188623111288186,0.4498607059574167,1962-07-01
1962-08-01,0.5626560858581153,-0.12241773323149732,-0.15570378118651626,1962-08-01
1962-09-01,0.2952805858241,-0.31933371291621754,-0.21510626266196944,1962-09-01
1962-10-01,0.4550923716169454,-0.08123742255806903,-0.22566564037893946,1962-10-01
1962-11-01,0.040512109687918546,0.08394566615325191,-0.08258591409582484,1962-11-01
1962-12-01,0.2881510595759809,0.13019505609919202,-0.13758925507687583,1962-12-01
1963-01-01,0.03301628665010354,0.08621413358706916,-0.07038507282680088,1963-01-01
1963-02-01,-0.17685504822873716,-0.3294848552747515,0.12104012922039244,1963-02-01
1963-03-01,-0.018052156128876777,-0.012965439273940664,0.001064387028589296,1963-03-01
1963-04-01,-0.2929895401489443,0.04762359701508131,0.11862179379185564,1963-04-01
1963-05-01,0.12041308683868307,0.09187014319191225,-0.13343128012298167,1963-05-01
1963-06-01,-0.3414411198811681,-0.02240228697766709,0.17480172992444942,1963-06-01
1963-07-01,-0.5554236821822072,0.4677945409744911,0.3506833269982308,1963-07-01
1963-08-01,0.06088432364948657,0.10544715642749317,-0.02037929042302794,1963-08-01
1963-09-01,-0.2672408099888087,-0.13879345399339096,0.15437312336547845,1963-09-01
1963-10-01,-0.11001294668235952,0.051537630183573754,0.0809858727326111,1963-10-01
1963-11-01,-0.17631543162308197,0.12401189902679037,0.06940145097385833,1963-11-01
1963-12-01,-0.10912982211203479,0.06930122636990349,0.038227251413972346,1963-12-01
1964-01-01,-0.053795988002289685,-0.14737170158446689,0.000824357508094624,1964-01-01
1964-02-01,0.22629001723353623,0.009779834414646667,-0.07951401579461198,1964-02-01
1964-03-01,-0.445929567639215,0.023174704043684127,0.20924383098102586,1964-03-01
1964-04-01,0.013893074536166347,-0.04549398128648243,-0.03606855477466339,1964-04-01
1964-05-01,0.4492774471180778,-0.04718273923852442,-0.14550575117162207,1964-05-01
1964-06-01,0.2179545319527454,0.022322496197471633,-0.10071585850344864,1964-06-01
1964-07-01,0.21169816702374586,-0.2748642586305665,-0.09343466486117628,1964-07-01
1964-08-01,0.035619117092488634,-0.006206558055351909,-0.013171054272348182,1964-08-01
1964-09-01,-0.15712190091423472,0.1268283498811273,0.06411759721011773,1964-09-01
1964-10-01,0.08386604545895694,0.033165198105313196,-0.04370101354746796,1964-10-01
1964-11-01,0.12965034728341807,0.15233249147382544,-0.07334486785561757,1964-11-01
1964-12-01,-0.17530982581456786,0.07784566817096934,0.1335901277953578,1964-12-01
1965-01-01,0.16650672750243428,-0.19282997160572218,-0.0874527581142738,1965-01-01
1965-02-01,-0.15227176594952413,0.06360427423665706,0.0849618349536062,1965-02-01
1965-03-01,-0.0009584864363829753,0.03170489479590502,-0.032568100805827414,1965-03-01
1965-04-01,0.12375465201803725,-0.04452230115765115,-0.0780863165144434,1965-04-01
1965-05-01,0.0813162371317709,-0.06310793140615756,-0.029670006241985066,1965-05-01
1965-06-01,0.14449378907122248,-0.09876955379901617,-0.07253507559156058,1965-06-01
1965-07-01,0.09322846474808308,-0.024548761031652686,-0.07686115897932602,1965-07-01
1965-08-01,-0.22590850291442685,0.014446935980768382,0.13003036966885956,1965-08-01
1965-09-01,-0.24473474115864086,0.09608761308555967,0.14883594017812066,1965-09-01
1965-10-01,-0.3163098462195817,-0.015320837467763027,0.15098206455879545,1965-10-01
1965-11-01,-0.4279649719192699,-0.1433776137724332,0.1791173444868231,1965-11-01
1965-12-01,-1.138015528287007,0.11873451056082922,0.5169230423677795,1965-12-01
1966-01-01,-0.2837151460522406,0.1461225419250012,0.07435440752142508,1966-01-01
1966-02-01,-0.5664982072930497,-0.34421905974486644,0.35834864047612014,1966-02-01
1966-03-01,0.11649833032446547,-0.022102251967309406,0.060898115009334695,1966-03-01
1966-04-01,0.4847662469780134,0.09811358241206775,-0.28150026384699744,1966-04-01
1966-05-01,-0.16306184809999041,-0.04970329224709937,0.0002885462241907948,1966-05-01
1966-06-01,-0.131385531468,-0.057951018161868185,0.03759415824326137,1966-06-01
1966-07-01,-0.7901236730267694,-0.16078810786449635,0.4327296105078668,1966-07-01
1966-08-01,-1.1724348329454932,0.03796333406119066,0.48831053397324425,1966-08-01
1966-09-01,-0.10744341135214572,0.37668172752534657,0.0903938128943175,1966-09-01
1966-10-01,0.9388972595559696,0.014762011315429107,-0.41338285463073055,1966-10-01
1966-11-01,-0.26025463455003495,-0.33368292229839275,0.1550307659444963,1966-11-01
1966-12-01,1.3966179690890292,0.16062932712228428,-0.738626780483747,1966-12-01
1967-01-01,1.4813735958921797,-0.10501882552433421,-0.7359500945879294,1967-01-01
1967-02-01,-0.0036909234473716302,-0.19004825397177494,0.020468986335074085,1967-02-01
1967-03-01,0.9544714056814175,-0.3141735611001048,-0.46728033436138106,1967-03-01
1967-04-01,0.29752119232896773,-0.46834497048724555,-0.17300872110257604,1967-04-01
1967-05-01,-0.9204647955113945,-0.4835855917772503,0.3832140986896264,1967-05-01
1967-06-01,-1.0179820848840515,0.13493325256828115,0.5184075739217938,1967-06-01
1967-07-01,-0.8957501399271465,0.45096831458510866,0.6835149077653023,1967-07-01
1967-08-01,-0.41092345769879285,-0.054956053832148806,0.1942613342490346,1967-08-01
1967-09-01,-0.27293285641389387,0.06651554700094044,0.030266462764407958,1967-09-01
1967-10-01,-0.5210415518014715,-0.18439735416338637,0.3220341845172727,1967-10-01
1967-11-01,-0.7962576750830399,-0.17124804510862054,0.5093651505765355,1967-11-01
1967-12-01,0.12016527656932081,0.1677903533577598,-0.03254043135459351,1967-12-01
1968-01-01,0.8049067380331443,-0.05492215564353456,-0.4658227546748158,1968-01-01
1968-02-01,-0.06947500005119413,-0.10471051565749012,-0.03812209769904129,1968-02-01
1968-03-01,-0.587718793321179,-0.11500559339707789,0.31164401277828613,1968-03-01
1968-04-01,0.24891265825255915,0.2799106627190098,-0.06402355695758961,1968-04-01
1968-05-01,-1.0950580220025878,0.04783972644031878,0.5457157850534189,1968-05-01
1968-06-01,0.7519417065355614,0.03720446537102867,-0.29086796758036765,1968-06-01
1968-07-01,1.0016077373262078,-0.028577333920658782,-0.533069861964047,1968-07-01
1968-08-01,0.5087742166589505,-0.1446791223246296,-0.30471431385995346,1968-08-01
1968-09-01,0.06143460945488127,-0.051385938323447546,0.04089196148486526,1968-09-01
1968-10-01,-0.3360961703583802,-0.05911536698774632,0.1925049883482011,1968-10-01
1968-11-01,-0.3314876272526625,-0.020594504884885418,0.2721894743391637,1968-11-01
1968-12-01,-1.5441766912679007,-0.08879584579784135,0.6137882914489213,1968-12-01
1969-01-01,-0.17203361756080948,0.06756096663406051,0.07980889658401327,1969-01-01
1969-02-01,-0.2951182206077194,-0.16340452607462916,0.18219252444131637,1969-02-01
1969-03-01,-0.1266495846526017,-0.2521610587475713,0.036992713780003614,1969-03-01
1969-04-01,0.46481339901050023,0.07174640923820413,-0.23388650237011746,1969-04-01
1969-05-01,-0.5911539200672759,-0.11006486495180132,0.21245844786209078,1969-05-01
1969-06-01,-0.9185984526922553,0.26862153518023113,0.6364799433618356,1969-06-01
1969-07-01,-0.8813548436122212,0.27820590171639437,0.3903452993484513,1969-07-01
1969-08-01,0.15520303209347316,-0.03825653431962485,-0.10276269969595742,1969-08-01
1969-09-01,-1.8539702266098712,-0.9376880416820776,0.5502364358496431,1969-09-01
1969-10-01,0.5003719538359064,-0.011245219521935936,-0.15462267241079414,1969-10-01
1969-11-01,-0.04832839804395214,0.2144265148872082,0.14075139108909185,1969-11-01
1969-12-01,-1.4663849079250064,-0.6940817953492149,0.5753051146748474,1969-12-01
1970-01-01,-0.44721236258625086,-0.43804280166397425,0.029600240653960934,1970-01-01
1970-02-01,1.4974706978525265,0.3258055420535113,-0.7858481928992638,1970-02-01
1970-03-01,1.6857823608930365,0.0649467978512833,-0.46094462164909616,1970-03-01
1970-04-01,-0.9719417453145504,-0.6100280780116236,0.3063232563515397,1970-04-01
1970-05-01,-1.8656186728928976,-0.37927016932643765,0.8130656366311667,1970-05-01
1970-06-01,0.45649509848774605,-0.023811766384469992,-0.20695781585809042,1970-06-01
1970-07-01,1.1844079482900383,0.17982911304032836,-0.6270044392621058,1970-07-01
1970-08-01,0.16898131488033596,-0.18486909705655166,-0.018217081040369183,1970-08-01
1970-09-01,0.9390036947422014,0.09474416710986078,-0.2680777082755298,1970-09-01
1970-10-01,0.591217705713375,-0.13927258069153137,-0.2771437246838246,1970-10-01
1970-11-01,2.5346290104709106,0.14994120306743738,-1.0337522263694385,1970-11-01
1970-12-01,2.221121455929147,0.4726480507250676,-0.8284309173297077,1970-12-01
1971-01-01,0.7719800336737368,-0.3372360804648602,-0.5690237698599097,1971-01-01
1971-02-01,1.7096793553441851,-0.5561863018757556,-0.7111752942189009,1971-02-01
1971-03-01,2.4395041899437593,0.8364335051896051,-0.5952134692223956,1971-03-01
1971-04-01,-2.6330066872098987,0.18369121764933635,0.6199915823311124,1971-04-01
1971-05-01,-3.083157991060599,-0.3292912007711422,1.2340562030128153,1971-05-01
1971-06-01,-1.1622735794768055,0.3439089826117416,0.5525801305384908,1971-06-01
1971-07-01,-1.2274756666907265,-0.10617246577716997,0.41349103530641207,1971-07-01
1971-08-01,1.1436643799464719,0.17078637290107043,-0.290650797501271,1971-08-01
1971-09-01,1.962819736399673,0.5564863889056099,-0.7271780087049926,1971-09-01
1971-10-01,1.3219215378880111,-0.11791450291424316,-0.6212001980802484,1971-10-01
1971-11-01,0.7567057218172408,-0.11156058662202403,-0.36236990948833825,1971-11-01
1971-12-01,0.10997836905523749,-0.26401495288491117,0.0661419042654602,1971-12-01
1972-01-01,0.5605420431706895,-0.4109633506608494,-0.29024568073992024,1972-01-01
1972-02-01,-0.35745479465950813,-0.3035697193336033,0.08153025336747184,1972-02-01
1972-03-01,-0.7057367396789088,0.5115788690558442,0.2749454012918096,1972-03-01
1972-04-01,-0.994408815026239,-0.013951986549798156,0.30429154972430816,1972-04-01
1972-05-01,1.081480690247497,-0.12956112962105182,-0.32412811482026654,1972-05-01
1972-06-01,-0.19591123230471597,0.4113610273726121,0.1967236718120075,1972-06-01
1972-07-01,-0.13596219672518117,-0.014052070508493835,-0.058054526153492145,1972-07-01
1972-08-01,-0.20749510130551116,-0.22803331433872834,0.09774124196753636,1972-08-01
1972-09-01,-1.338007202334341,0.0006178274634591412,0.7938839718087325,1972-09-01
1972-10-01,0.32594238018884,0.16372079427621533,-0.12140065281436531,1972-10-01
1972-11-01,0.7776184217251723,0.0787901986325459,-0.4418062964368133,1972-11-01
1972-12-01,-0.25955866420299367,0.17409350059056333,0.2553898319849921,1972-12-01
1973-01-01,-0.7713677849839207,0.11143610848068516,0.3076971088071374,1973-01-01
1973-02-01,-0.989561406139003,-0.18065866279519863,0.3178487630821131,1973-02-01
1973-03-01,-0.8439420910669677,0.4148119869395004,0.4518203011547828,1973-03-01
1973-04-01,0.3896780475920296,0.14842709988906824,-0.07012241995498042,1973-04-01
1973-05-01,-0.4323352644508812,-0.3645278566804211,0.1815099151439442,1973-05-01
1973-06-01,-0.04017831181485257,0.39431224811332793,0.28119936290820174,1973-06-01
1973-07-01,-2.0440232487811536,0.1651502948822674,0.7250677179713498,1973-07-01
1973-08-01,-1.0654796750149451,-0.2676661486307394,0.4019113249817714,1973-08-01
1973-09-01,1.7872674062731535,0.3973401772197938,-0.4906280474989193,1973-09-01
1973-10-01,1.532955170038256,-0.1191115539735163,-0.7531270292054684,1973-10-01
1973-11-01,-0.28002690544225745,0.06413474202840384,-0.05404666348000415,1973-11-01
1973-12-01,0.5448984765470033,-0.16031495815044336,-0.15765841272337017,1973-12-01
1974-01-01,-0.5837425699213926,-0.29093026169035147,0.3061159540601167,1974-01-01
1974-02-01,0.5457990997487533,-0.4688591501772786,-0.3686325202220592,1974-02-01
1974-03-01,-1.7899784330602095,0.07664274125870976,0.6660248256358184,1974-03-01
1974-04-01,-1.8704731203900107,-0.09101332964412731,0.627252853899488,1974-04-01
1974-05-01,-0.48814863982805046,-0.1534660104671993,0.07462384931583024,1974-05-01
1974-06-01,0.3186022560009821,-0.023307555782915216,-0.11531053579741743,1974-06-01
1974-07-01,-0.8133090030203773,-0.4651322361529037,0.24635096383074115,1974-07-01
1974-08-01,-0.8084912985405164,-0.030156536680637874,0.4266196012489003,1974-08-01
1974-09-01,0.6856142493774676,-0.18885188507246178,-0.2334127573608539,1974-09-01
1974-10-01,1.2707699654590419,-0.1695508226537923,-0.5127963239253707,1974-10-01
1974-11-01,1.0860195808910467,0.106741437393382,-0.39037906239717785,1974-11-01
1974-12-01,1.237775572730601,0.24376656389822757,-0.4184110872957996,1974-12-01
1975-01-01,0.0840276609827387,-0.6125039035101217,-0.2600588764881707,1975-01-01
1975-02-01,1.3215017649109937,-0.5627080243826253,-0.5820165830085954,1975-02-01
1975-03-01,-0.8379396992264071,-0.48910280439901593,0.3652104373510983,1975-03-01
1975-04-01,-2.4379692231878853,-0.1907112494178374,0.8048512243844657,1975-04-01
1975-05-01,1.0515758510042326,-0.15219558963848498,-0.4546398940317568,1975-05-01
1975-06-01,0.7975126923920537,0.2682297658548221,-0.24994793089746808,1975-06-01
1975-07-01,-1.4255947377544054,0.33568435855784345,0.6176597891450021,1975-07-01
1975-08-01,-1.354595562871216,-0.15599522311807174,0.5632294866745547,1975-08-01
1975-09-01,-0.0734745232494862,-0.014742327769258991,-0.012906803009415099,1975-09-01
1975-10-01,1.4677346077380629,-0.1280376610848484,-0.6769220960931519,1975-10-01
1975-11-01,0.7737039419705273,-0.2904757126261264,-0.3500493737302307,1975-11-01
1975-12-01,0.177403907991848,0.18722620681239202,-0.0033435855191010742,1975-12-01
1976-01-01,1.413449234592376,-0.315276787869985,-0.73182631730933,1976-01-01
1976-02-01,-0.09158818834235498,0.023010360240037064,0.06276029094760205,1976-02-01
1976-03-01,-0.020163768125725096,0.4184636827163478,0.12217369482500924,1976-03-01
1976-04-01,0.9550959303859817,0.053333378581201706,-0.3513328917262479,1976-04-01
1976-05-01,-1.3483319650637249,-0.15141675843207678,0.5626984191256535,1976-05-01
1976-06-01,0.04912005969369184,0.155110069625089,-0.0015614776314936106,1976-06-01
1976-07-01,0.6835501864772362,-0.36698082991335224,0.026477913741717166,1976-07-01
1976-08-01,0.8309734076154572,-0.16833741723702428,0.11293471123425204,1976-08-01
1976-09-01,0.940968831537109,0.030637892101555656,0.0032222343834738226,1976-09-01
1976-10-01,1.607347437342972,-0.1750198285943237,0.1979180747430168,1976-10-01
1976-11-01,1.0695704724076969,0.059434878233272224,-0.02511228761158249,1976-11-01
1976-12-01,2.2718177039367027,0.18759441534649884,-0.07784822904294793,1976-12-01
1977-01-01,-2.4138045599960636,-0.1876534399369341,-0.18575736216087557,1977-01-01
1977-02-01,-0.9337128522745703,-0.16803628648085395,0.03509154861957688,1977-02-01
1977-03-01,-0.11280902066848987,-0.13834253293388526,0.10031967102936491,1977-03-01
1977-04-01,0.6519345414532539,0.02046787087920956,0.06850556046086403,1977-04-01
1977-05-01,-0.863391196050959,0.36517189194137467,-0.02254221859532025,1977-05-01
1977-06-01,0.8608419607867459,0.2544606935755687,-0.018042908494453686,1977-06-01
1977-07-01,-0.3336523887160535,0.0727910318064015,-0.04858368621175301,1977-07-01
1977-08-01,-0.8930160148496169,0.4081926772399887,-0.09488461352739637,1977-08-01
1977-09-01,0.017304633665864887,0.26510343809370723,-0.07610129327474087,1977-09-01
1977-10-01,-1.2213372018448654,0.16889261408919237,-0.06030427353383017,1977-10-01
1977-11-01,-0.006440504664217444,-0.11818548591410577,0.010344607029903178,1977-11-01
1977-12-01,-0.29882861233754315,-0.25946999666020465,0.05945837753109271,1977-12-01
1978-01-01,-1.1384269833761897,-0.1288649035147219,0.06829003347577482,1978-01-01
1978-02-01,-0.17148761705304194,-0.08458841967621895,0.008021751320106605,1978-02-01
1978-03-01,0.06468805019011573,-0.08162724682854174,-0.02259823988528986,1978-03-01
1978-04-01,-0.41033780107458,-0.047276142112162516,-0.00580768918995582,1978-04-01
1978-05-01,-0.8062835470986571,0.041928795497969774,0.09415393542003202,1978-05-01
1978-06-01,-0.5976758360128902,0.04556408932908916,-0.015082947737789601,1978-06-01
1978-07-01,-0.6696426054170465,0.012201824070776916,0.04615100362496728,1978-07-01
1978-08-01,0.7966008150488317,0.21497383057084155,-0.09461460225137674,1978-08-01
1978-09-01,-0.2655647341284171,0.24189765781926204,-0.007752458318773129,1978-09-01
1978-10-01,-0.8141295783469557,0.07005506511979563,0.16290516917259637,1978-10-01
1978-11-01,-1.1146449198257673,0.515703940405784,-0.0052171266320907295,1978-11-01
1978-12-01,-0.7654358574529404,-0.10808346919706312,0.0007412309536599054,1978-12-01
1979-01-01,-0.2985224997105059,-0.08365705255673078,-0.01859091617962957,1979-01-01
1979-02-01,0.4006415293862825,-0.16687564371554842,0.0803127900999671,1979-02-01
1979-03-01,-0.05459391256278652,-0.06026132434920359,-0.049033962471418086,1979-03-01
1979-04-01,0.010106477869090328,-0.21895038036831307,-0.007015007620360014,1979-04-01
1979-05-01,0.056802097980440856,-0.10118604292179681,0.061774816056889226,1979-05-01
1979-06-01,1.5578962310260274,-0.0008105585500741097,0.01171431019104842,1979-06-01
1979-07-01,0.028442340491378608,-0.10476788834434768,0.14158136799803034,1979-07-01
1979-08-01,-0.5207110167579807,0.12937452665198798,-0.08284205270112542,1979-08-01
1979-09-01,-1.4264118250622657,0.2256159180698276,0.041337614426195116,1979-09-01
1979-10-01,-3.8765324538062274,-0.292311435978965,0.13317968661792356,1979-10-01
1979-11-01,-0.7212221895517555,-0.46391404594073715,-0.011036518703220774,1979-11-01
1979-12-01,1.2595519432162852,0.11083677262790557,0.011520704598782744,1979-12-01
1980-01-01,-0.7148972567421672,-0.5168711765074271,0.2351613871489423,1980-01-01
1980-02-01,-5.14623729335906,-0.8529076800184231,0.22224521275602435,1980-02-01
1980-03-01,-2.081977037296041,0.6840874579454783,-0.17606691291354307,1980-03-01
1980-04-01,4.218510248979585,0.023797898034257723,0.02268966392448555,1980-04-01
1980-05-01,5.684480294527643,-0.9655766364928958,0.088395913229713,1980-05-01
1980-06-01,2.261501828343829,-0.3260490217649677,-0.207244185923081,1980-06-01
1980-07-01,-1.2419511837712491,-0.18332912814247881,0.3002617714119968,1980-07-01
1980-08-01,-4.039295854783347,0.18949146176785514,-0.07940643147839295,1980-08-01
